name,category,sub_category,sido,address,lat,lon,source
아띠라온,kculture,theme_park,경기도,"경기도 양평군 양평읍 중앙로 208, 이디야건물 2층",37.490439494,127.511719938,public
빌리리조트,kculture,theme_park,경기도,경기도 양평군 단월면 고북길 230,37.592373971,127.58652434,public
모짜르트,kculture,theme_park,경기도,경기도 양평군 단월면 윗고북길 33-21,37.587590883,127.587722548,public
블룸비스타호텔앤컨퍼런스㈜,kculture,theme_park,경기도,경기도 양평군 강하면 강남로 316,37.49985171,127.421251222,public
노산팔경 캠핑장,kculture,theme_park,경기도,경기도 양평군 서종면 노문길 42,37.636063669,127.427284154,public
양평힐링계곡캠핑장,kculture,theme_park,경기도,경기도 양평군 서종면 중미산로 772-27,37.601037048,127.423068164,public
양평숲 비룡캠핑장,kculture,theme_park,경기도,경기도 양평군 청운면 목내미길 83-219,37.52342857,127.713712461,public
엘모로 캠핑,kculture,theme_park,경기도,"경기도 양평군 양동면 고세기길 58-31, 9호동",37.408671096,127.738014184,public
금옥골 숲속작은마을,kculture,theme_park,강원특별자치도,강원특별자치도 춘천시 동면 금옥1길 28-22,37.915011299,127.80328754,public
상상노리,kculture,theme_park,강원특별자치도,"강원특별자치도 춘천시 김유정로 1840, 홈플러스 지하2층 (퇴계동)",37.850630835,127.734771762,public
주식회사 케이커머스,kculture,theme_park,강원특별자치도,"강원특별자치도 춘천시 경춘로 2353, 이마트 2층 (온의동)",37.863735921,127.718633576,public
춘천꿈자람어린이공원 실내공원,kculture,theme_park,강원특별자치도,"강원특별자치도 춘천시 평화로 26, 춘천꿈자람어린이공원 (근화동)",37.885509172,127.721592209,public
자연에 머물다 캠핑장,kculture,theme_park,강원특별자치도,강원특별자치도 춘천시 사북면 화악지암길 186,37.972095169,127.585471682,public
브이스페이스,kculture,theme_park,강원특별자치도,강원특별자치도 춘천시 신동면 금병의숙길 9-18,37.815475101,127.716370798,public
점핑몬스터 춘천점,kculture,theme_park,강원특별자치도,"강원특별자치도 춘천시 솟발1길 4-33, 2층 (퇴계동)",37.848324656,127.732114461,public
자유인의 카라반,kculture,theme_park,강원특별자치도,강원특별자치도 춘천시 남산면 서백길 585,37.804226141,127.574758656,public
몬스터파크 주식회사 춘천지점,kculture,theme_park,강원특별자치도,"강원특별자치도 춘천시 금강로 68-9, 미도파아파트엠백화점 지하1층 (조양동)",37.878533738,127.728562245,public
춘천숲자연휴양림,kculture,theme_park,강원특별자치도,"강원특별자치도 춘천시 동산면 종자리로 224-104, 춘천숲자연휴양림",37.747822101,127.743713126,public
다볼펜션,kculture,theme_park,강원특별자치도,강원특별자치도 춘천시 남산면 둔일길 202,37.774435658,127.624006351,public
옥토넛키즈카페 춘천점,kculture,theme_park,강원특별자치도,"강원특별자치도 춘천시 춘주로 55, 3층 (온의동)",37.864224904,127.716915768,public
춘천신촌캠프장,kculture,theme_park,강원특별자치도,강원특별자치도 춘천시 동내면 순환대로 808-42,37.852032948,127.77912262,public
플레이모두,kculture,theme_park,강원특별자치도,강원특별자치도 춘천시 안마산로 128 (퇴계동),37.853179184,127.729009539,public
월드킹 춘천점,kculture,theme_park,강원특별자치도,"강원특별자치도 춘천시 옛경춘로 732, 1층 (삼천동)",37.862866965,127.707579126,public
컬쳐스페이스,kculture,theme_park,강원특별자치도,"강원특별자치도 춘천시 중앙로67번길 18, 4115~4119,6113,6119,61121호 (죽림동, 브라운가)",37.878448213,127.727461986,public
봉스키즈카페,kculture,theme_park,강원특별자치도,"강원특별자치도 춘천시 퇴계농공로 20, 6층 (석사동)",37.85162328,127.744330485,public
키크는 나무,kculture,theme_park,강원특별자치도,"강원특별자치도 춘천시 동내면 춘천순환로 63, 2층",37.855899603,127.75093728,public
퍼플 큐비쥬 키즈카페,kculture,theme_park,강원특별자치도,강원특별자치도 춘천시 동면 춘천순환로 600,37.892389824,127.757417343,public
우두 키즈카페,kculture,theme_park,강원특별자치도,강원특별자치도 춘천시 충열로79번길 37 (우두동),37.900004669,127.732865235,public
스타키즈캠프닉,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 흥업면 북원로 1491,37.283155392,127.910365417,public
플레이런 키즈카페,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 흥업면 남원로 111-17,37.30654442,127.919264465,public
뉴해피점핑,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 흥양로51번길 101, 3층 (태장동)",37.386684813,127.956123299,public
해피점핑,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 단구로 81, 3층 (단계동)",37.341928459,127.940114594,public
쁘띠몽드 강원원주점,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 능라동길 7, 2층 (무실동)",37.331812453,127.926403215,public
키즈펀스,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 시청로 94, 보네르 빌딩 6층 (무실동)",37.335920309,127.92820199,public
띵크아이,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 원문로 143, 5층 (단계동)",37.355297588,127.932747572,public
슈슈봉봉 원주점,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 지정면 신지정로 316-1, 골드파크빌딩 7층",37.382237903,127.872683872,public
감악산 캠핑숲,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 신림면 신림황둔로 714,37.249435385,128.140229337,public
바운스 원주 오크밸리 센터,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 지정면 오크밸리1길 70, 빌리지센터",37.434133762,127.819068459,public
장터추어탕 캠핑장,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 지정면 월송석화로 396-1,37.399639763,127.844703305,public
원주두리캠핑장,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 신림면 신림황둔로 974,37.248513653,128.168440672,public
원주산노리캠핑장,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 신림면 재사동길 50, 산노리캠핑장",37.244286656,128.165218178,public
한스캠핑장,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 신림면 신림황둔로 1072,37.255203626,128.178543337,public
에코캠프,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 신림면 신림황둔로 714-2, 1층",37.249790422,128.141647415,public
치악신림오토캠핑장,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 신림면 성남로 194,37.262239492,128.084538038,public
아빠의캠핑장,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 신림면 신림황둔로 854-1,37.247480691,128.15705348,public
강원도힐링캠핑장,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 신림면 재사동길 10-38,37.245659789,128.157752296,public
한다리골야영장,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 소초면 백교길 84-15,37.426087434,128.064557863,public
피노키오관광농원,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 신림면 소야1길 72,37.25912905,128.163628751,public
원주키즈캠핑장,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 신림면 솔치로 88,37.262596593,128.20366306,public
행복앤피크닉,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 흥업면 복거리길 40,37.317944614,127.900784646,public
펀앤조이,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 호저면 굴미실길 42,37.357072019,127.895713824,public
육아휴직 키즈카페,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 흥업면 원문로 865-6, 1층 101호",37.342921208,127.886033666,public
가자 GO캠핑 야영장,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 신림면 신림황둔로 806,37.248871614,128.151701524,public
캠핑 포에버,kculture,theme_park,강원특별자치도,강원특별자치도 원주시 신림면 석동구미길 104,37.216695342,128.050994151,public
하이플라이 키즈카페,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 지정면 신지정로 322-1, 7층",37.382364317,127.873244086,public
모넬로 원주단구점,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 단구로 354-7, 2층 (단구동)",37.325085151,127.957023218,public
메가키즈,kculture,theme_park,강원특별자치도,"강원특별자치도 원주시 건강로 1, 5층 (반곡동)",37.327190163,127.986046469,public
베이귄 맥스라이더,kculture,theme_park,강원특별자치도,"강원특별자치도 강릉시 경강로 2120, 씨네몰 6층 619호 (옥천동)",37.75563687,128.898608163,public
키즈몬강릉점,kculture,theme_park,강원특별자치도,"강원특별자치도 강릉시 사임당로 66, 키즈몬강릉점 (홍제동)",37.751479551,128.86317318,public
리틀비틀키즈카페강릉점,kculture,theme_park,강원특별자치도,"강원특별자치도 강릉시 경포로15번길 6-10, 리틀비틀키즈카페강릉점 (지변동)",37.772148603,128.87705211,public
(주)경포아쿠아리움,kculture,theme_park,강원특별자치도,"강원특별자치도 강릉시 난설헌로 131, 강릉녹색도시 체험센터 (초당동)",37.7895786,128.906765307,public
(주)엘케이매니지먼트,kculture,theme_park,강원특별자치도,"강원특별자치도 강릉시 창해로 307, 세인트존스 호텔 파인동 6층 (강문동)",37.791995527,128.921093079,public
주식회사 케이커머스,kculture,theme_park,강원특별자치도,"강원특별자치도 강릉시 경강로 2398-10, 이마트 강릉점 (송정동)",37.77056471,128.922701884,public
원더스카이,kculture,theme_park,강원특별자치도,강원특별자치도 강릉시 난설헌로 248 (강문동),37.793817236,128.915220297,public
탑스텐 vr zone,kculture,theme_park,강원특별자치도,강원특별자치도 강릉시 옥계면 헌화로 455-34,37.654614024,129.052835337,public
키즈게임존,kculture,theme_park,강원특별자치도,"강원특별자치도 강릉시 경강로 2398-10, 3층 (송정동)",37.77056471,128.922701884,public
라카이샌드파인 야외풀장,kculture,theme_park,강원특별자치도,강원특별자치도 강릉시 해안로 536  (안현동),37.805675466,128.905933479,public
킹콩점프,kculture,theme_park,강원특별자치도,강원특별자치도 강릉시 하평2길 11 (포남동),37.771395904,128.912312156,public
아름다운캠프,kculture,theme_park,강원특별자치도,강원특별자치도 동해시 대진1길 47-2 (대진동),37.574630517,129.113360946,public
플레이뱅크,kculture,theme_park,강원특별자치도,"강원특별자치도 동해시 청운1길 29 (동회동, 대동아파트상가)",37.486585186,129.107999308,public
루시드키즈카페,kculture,theme_park,강원특별자치도,"강원특별자치도 동해시 효자남길 27-1 (동회동, 빌스토리상가)",37.488626685,129.107364342,public
동해글램핑장,kculture,theme_park,강원특별자치도,강원특별자치도 동해시 쉬눔길 80-1 (추암동),37.472370111,129.153633979,public
제니스 키즈카페,kculture,theme_park,강원특별자치도,"강원특별자치도 동해시 용정로 2, 202호 (효가동)",37.498589563,129.111258449,public
모넬로 키즈카페 동해점,kculture,theme_park,강원특별자치도,"강원특별자치도 동해시 중앙로 200, 2층 (천곡동)",37.518787086,129.116424589,public
별비담캠핑장,kculture,theme_park,강원특별자치도,강원특별자치도 동해시 비천길 49 (이로동),37.505606233,129.046454925,public
누아트,kculture,theme_park,충청북도,충청북도 청주시 청원구 내수읍 풍정1길 90-82,36.712261071,127.549282404,public
케이원상사,kculture,theme_park,강원특별자치도,강원특별자치도 태백시 태백로 1230 (황지동),37.14883165,128.991555074,public
케이원상사,kculture,theme_park,강원특별자치도,"강원특별자치도 태백시 장성1길 190, 장성시장 (장성동)",37.10066548,129.00968609,public
(주)나무기획,kculture,theme_park,경상남도,경상남도 김해시 한림면 한림로515번길 128,35.326845176,128.790447135,public
태백눈꽃야영장,kculture,theme_park,강원특별자치도,강원특별자치도 태백시 태백산로 4781 (소도동),37.131776624,128.962580801,public
점프노리(속초점),kculture,theme_park,강원특별자치도,"강원특별자치도 속초시 미시령로3359번길 20, 3층 (교동)",38.207097112,128.574604531,public
