contentid,contenttypeid,name,address,addr2,lon,lat,cat1,cat2,cat3,image_url,tel,sub_category,sido
1979622,25,강원도 고성의 송지호 캠핑장,,,128.5133247077,38.3428008983,C01,C0116,C01160001,http://tong.visitkorea.or.kr/cms/resource/22/1813522_image2_1.jpg,,tourism_course,
1967383,25,강원도 양양군 겨울바다 해돋이코스,,,128.5571409191,38.0513717866,C01,C0114,C01140001,,,tourism_course,
1917281,25,강원도 영월의 우리 민속과 아프리카 민속 박물관에서의 토속체험,,,128.6070514402,37.0964858668,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/90/483990_image2_1.jpg,,museum,
1968948,25,강원도 태백시 힐링여행 코스,,,129.0466485278,37.1802985577,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/70/1955370_image2_1.jpg,,tourism_course,
1960567,25,강원도의 바다와 볼거리 알차게 체험하자,,,129.1293965923,37.1837942045,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/99/657399_image2_1.jpg,,tourism_course,
2514013,25,강원도의 산과 바다를 동시에 즐기는 1박 2일 코스,,,129.159165514,37.4772693736,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/39/1756739_image2_1.jpg,,tourism_course,
1960926,25,강원도의 자연과 문학여행,,,128.291911539,37.5225141217,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/65/607765_image2_1.jpg,,tourism_course,
2569813,25,걷고 걸어 짜릿한 순간에 이르다,,,127.2182962522,38.2403050273,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/83/2567283_image2_1.jpg,,tourism_course,
2569553,25,"고성, 보랏빛 향기따라 왕곡마을과 하늬라벤더팜",,,128.5001537656,38.3402259423,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/16/175016_image2_1.jpg,,tourism_course,
2569693,25,"고성, 생태의 보물창고, ‘소똥령마을’",,,128.3802760671,38.331630176,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/07/2567707_image2_1.jpg,,tourism_course,
2569741,25,"고성, 시원하게 통일 ‘막국수’ 힐링 여행",,,128.4370555716,38.4659267111,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/13/1813113_image2_1.jpg,,tourism_course,
1968096,25,고성에서 인제로 가는 체험여행,,,128.3756379856,38.5850421467,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/10/1813110_image2_1.jpg,,tourism_course,
1853384,25,고성의 독특한 전통문화를 즐기다,,,128.4728486874,38.2266414284,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/98/217598_image2_1.jpg,,traditional_culture,
2361072,25,"골 깊은 정선 땅, 정이 넘치는 곳",,,128.8490371486,37.4975387802,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/67/1986567_image2_1.jpg,,tourism_course,
1853824,25,국토 정중앙에서 동족상잔의 비극을 만나다,,,128.0296438648,38.069023514,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/32/771932_image2_1.jpg,,tourism_course,
2361032,25,국토의 정중앙에서 만나는 청정자연의 향연,,,127.9906351578,38.1068766983,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/48/771948_image2_1.jpg,,tourism_course,
1855153,25,굽이치는 한탄강의 절경을 만나다,,,127.3277141782,38.1401770847,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/02/1136202_image2_1.jpg,,tourism_course,
1871398,25,그 길에서 위안을 얻다,,,128.5035845424,37.6925484836,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/01/1181501_image2_1.jpg,,tourism_course,
2351094,25,금강산 가는 길목 비밀의 계곡,,,127.9833265901,38.2277624636,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/48/771948_image2_1.jpg,,tourism_course,
1853412,25,금강송과 동굴을 찾아가는 자연주의 여행,,,129.0423047744,37.4442597832,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/11/1434211_image2_1.jpg,,tourism_course,
2672836,25,"깊은 산, 계곡으로 탐험여행 간다",강원특별자치도 평창군 미탄면 동막골길 122,,128.4707572069,37.3139915832,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/69/2014069_image2_1.jpg,,tourism_course,강원특별자치도
2987535,25,낭만은 짜릿하다! 낭만과 스릴을 동시에 만나는 드라이브 코스,강원특별자치도 화천군 호음로 1293,,127.8165586479,38.1306706374,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/42/2607542_image2_1.jpg,,tourism_course,강원특별자치도
2628999,25,다양한 체험을 즐기는 뉴트로 강릉 여행!,강원특별자치도 강릉시 종합운동장길 32,(교동),128.8925858597,37.7737771598,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/85/2628985_image2_1.jpg,,tourism_course,강원특별자치도
1854625,25,단종 유배를 따라가는 여행,,,128.4347802953,37.206356078,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/86/1160486_image2_1.jpg,,tourism_course,
1920420,25,대포항에서 혼자 하는 여행,,,128.6051577847,38.1728863661,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/38/1911338_image2_1.jpg,,tourism_course,
1871368,25,대한민국 대표 강줄기의 발원지를 따라,,,129.0405544388,37.0944777331,C01,C0113,C01130001,,,tourism_course,
2361009,25,동굴과 해안 포구가 빚어내는 환상의 앙상블,,,129.1597155498,37.4745058135,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/22/1581522_image2_1.jpg,,tourism_course,
2513999,25,동해의 바다낚시 코스,,,129.0896126454,37.5922547579,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/08/1813408_image2_1.jpg,,tourism_course,
2672345,25,두 발로 즐기는 강촌 철길 여행!,강원특별자치도 춘천시 남산면 남이섬길 1,,127.5261480243,37.790179879,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/27/2667327_image2_1.bmp,,tourism_course,강원특별자치도
1853434,25,맑고 깨끗한 삼척의 바다를 즐기다,,,129.2662412377,37.3230642108,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/23/1046023_image2_1.jpg,,tourism_course,
2672809,25,메밀꽃 필 무렵이면 효석문화제가 열린다,강원특별자치도 평창군 봉평면 이효석길 33-11,,128.3599971952,37.6107996472,C01,C0112,C01120001,,,traditional_culture,강원특별자치도
2663636,25,"무더위, 시원한 동해에서 날려볼까요?",강원특별자치도 동해시 동굴로 50,(천곡동),129.1105047434,37.5175721116,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/01/2639501_image2_1.jpg,,tourism_course,강원특별자치도
1853396,25,무릉도원에서 즐기는 시원한 하루,,,129.0142539189,37.4635625691,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/99/623199_image2_1.jpg,,tourism_course,
1853399,25,묵호등대 가는 길에 만나는 벽화,,,129.0906513859,37.5940351283,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/76/622776_image2_1.jpg,,tourism_course,
1853416,25,물길 따라가는 덕풍계곡 트레킹,,,129.0466485278,37.1802985577,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/87/1425587_image2_1.jpg,,tourism_course,
1853825,25,미술작품과 자연 속에서 즐기는 힐링 여행,,,127.9836293634,38.2270042241,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/48/771948_image2_1.jpg,,tourism_course,
2672249,25,바다에 커피향이 은은하니 내 마음은 두근두근,강원특별자치도 강릉시 구정면 현천길 25,,128.8918883204,37.6961389027,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/64/1635864_image2_1.jpg,,tourism_course,강원특별자치도
1846297,25,바다와 호수가 아름다운 동해안 최북단 여행,,,128.4598152167,38.4465127542,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/79/181579_image2_1.jpg,,tourism_course,
2569759,25,바라보고 들어서며 이어지는 여행 길,,,128.4711488516,38.2263275434,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/98/217598_image2_1.jpg,,tourism_course,
2722479,25,바람 솔솔 부는 용굴촛대바위길따라 삼척의 깨끗함에 물들다!,강원특별자치도 삼척시 신기면 환선로 800,,129.0212519227,37.3264090504,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/18/2617018_image2_1.jpg,,tourism_course,강원특별자치도
2381551,25,백두대간이 숨겨놓은 숲과 계곡을 찾아서,,,128.1717144581,38.0627908299,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/19/1928819_image2_1.jpg,,tourism_course,
2672343,25,벚꽃 흩날리는 경포호를 걷다,강원특별자치도 강릉시 경포로 365,(저동),128.896568157,37.7956108224,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/86/2596286_image2_1.jpg,,tourism_course,강원특별자치도
2672834,25,봄 햇살 내리는 목장으로 초대,강원특별자치도 평창군 대관령면 대관령마루길 483-32,,128.7533288363,37.6876427505,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/19/2640119_image2_1.bmp,,tourism_course,강원특별자치도
2037368,25,봅슬레이 눈썰매로 겨울이 뜨겁다.,,,128.6763238031,37.7158102262,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/88/180688_image2_1.jpg,,tourism_course,
1871414,25,분단과 평화의 의미를 되새겨보는 특별한 하루,,,127.8485513888,38.182295773,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/70/1139970_image2_1.jpg,,tourism_course,
2568614,25,사진놀이를 겸한 고성 핫플 순례,,,128.5625618777,38.2546287991,C01,C0114,C01140001,,,tourism_course,
2672347,25,"산, 강, 호수를 넘나드는 드라이브",강원특별자치도 춘천시 남산면 햇골길 80,,127.5433341914,37.8296061656,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/20/1780620_image2_1.jpg,,tourism_course,강원특별자치도
1846248,25,"산, 계곡, 바다를 아우르는 여행",,,128.6909113815,37.8062055984,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/66/217566_image2_1.jpg,,tourism_course,
2569829,25,"산에서 바다로, 마을 지나 자연으로 향하는 역사기행",,,128.3800516608,38.4022219331,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/70/2369970_image2_1.jpg,,tourism_course,
1853403,25,삼척의 영화 촬영 명소를 찾아서,,,129.1596572021,37.475147405,C01,C0113,C01130001,,,filming_location,
2537160,25,새 봄의 시작은 물 맑고 산 높은 화천에서! [웰촌],,,127.6455289496,38.0670304086,C01,C0114,C01140001,,,tourism_course,
2672339,25,"새해, 첫 일출은 정동진에서",강원특별자치도 강릉시 강동면 헌화로 990-1,,129.0375504951,37.687167782,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/49/2654549_image2_1.jpg,,tourism_course,강원특별자치도
1855123,25,선녀를 찾아 십이선녀탕을 가볼까?,,,128.3413167667,38.1187070138,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/08/1583408_image2_1.jpg,,tourism_course,
1853446,25,설악산국립공원의 비경을 만나다,,,128.6084077975,38.1630292424,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/35/1186135_image2_1.jpg,,tourism_course,
2383741,25,설악이 숨겨 놓은 비경을 오르다,,,128.4216048361,38.0888786965,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/62/1955862_image2_1.jpg,,tourism_course,
2569573,25,"속초, 평화와 자유의 향기, 외옹치 바다향기로",,,128.6118597475,38.1794773961,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/40/2549940_image2_1.jpg,,tourism_course,
1853441,25,속초의 석호에서 만나는 특별한 체험,,,128.5716567385,38.2148780491,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/08/506408_image2_1.jpg,,tourism_course,
2357725,25,"숲과 호수에서 즐기는 산소욕, 더위야 물렀거라",,,127.7003064015,38.096444669,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/19/2020519_image2_1.jpg,,tourism_course,
2987565,25,"숲의 속삭임, 바다의 읊조림에 귀기울여 보는 감성 충만 코스!",강원특별자치도 양구군 한반도섬길 76,,127.9828295908,38.1306932194,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/27/2921627_image2_1.jpg,,tourism_course,강원특별자치도
1855087,25,스산한 가을에 즐기는 폐사지여행,,,127.815087772,37.3384042593,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/58/194858_image2_1.jpg,,tourism_course,
2511700,25,시원한 동해의 낭만 강릉여행 [웰촌],,,128.843283178,37.824514771,C01,C0114,C01140001,,,tourism_course,
2022049,25,시원한 바다를 보며 달콤고소 빵여행,,,128.8816349577,37.7449997196,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/06/2010706_image2_1.jpg,,tourism_course,
2987538,25,신비로운 숲에서 휴식하고 미지의 모험도 할 수 있는 일거양득 코스,강원특별자치도 양구군 숨골로310번길 131,,128.073975022,38.1902435638,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/28/2921628_image2_1.jpg,,tourism_course,강원특별자치도
2385664,25,신사임당과 허난설헌을 낳은 고장 강릉에 가다,,,128.8776814918,37.7787651808,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/65/1581365_image2_1.jpg,,tourism_course,
1853385,25,심산계곡과 고찰을 찾아 떠나는 여행,,,128.3790123137,38.3309830044,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/77/573577_image2_1.jpg,,tourism_course,
1871355,25,아름다운 호수 풍광이 마음을 치유하는 힐링 여행,,,127.8148060427,37.9452227654,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/57/1583557_image2_1.jpg,,tourism_course,
2357566,25,안전을 체험하다.,,,128.9906406041,37.1483483649,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/49/1790449_image2_1.jpg,,tourism_course,
2668417,25,양구 국토정중앙천문대캠핑장,강원특별자치도 양구군 남면 국토정중앙로 127,,128.0296994153,38.0689929629,C01,C0116,C01160001,http://tong.visitkorea.or.kr/cms/resource/27/2668427_image2_1.JPG,,tourism_course,강원특별자치도
2568539,25,양구 아트 투어,,,127.9815974173,38.0961777739,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/98/1921998_image2_1.jpg,,tourism_course,
2569657,25,"양구, 고향의 구수한 맛, ‘펀치볼 시래기’",,,128.1304777862,38.2942519535,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/22/1841522_image2_1.jpg,,tourism_course,
2569566,25,"양양, 남대천 연어의 귀향과 통일의 꿈",,,128.6268060727,38.075623097,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/73/2365173_image2_1.jpg,,tourism_course,
1853958,25,양양에서 만나는 유서 깊은 문화유산,,,128.6615081346,38.0867946957,C01,C0113,C01130001,http://tong.visitkorea.or.kr/cms/resource/89/1185889_image2_1.jpg,,traditional_culture,
1853829,25,양양의 7번 국도를 따라가는 바다 여행,,,128.7353257175,38.0210676566,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/54/217454_image2_1.jpg,,tourism_course,
2384396,25,엑티브한 이색스포츠를 즐기려면 강원도로 가라,,,128.238148898,38.0106842714,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/01/2384201_image2_1.jpg,,tourism_course,
2569802,25,역사가 흐르는 자연 속에 머무는 시간,,,127.2892777149,38.2709833013,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/34/2384034_image2_1.jpg,,tourism_course,
2022060,25,영월의 국수사랑 삼시세끼 코스,,,128.5363650997,37.1303695203,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/05/2005005_image2_1.jpg,,tourism_course,
2700323,25,영월의 젊은달와이파크와 함께 SNS 인생 사진 코스,강원특별자치도 영월군 주천면 송학주천로 1467-9,,128.2691404013,37.2740146038,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/97/2634797_image2_1.jpg,,tourism_course,강원특별자치도
2987542,25,예술과 자연을 하나의 작품으로 만나는 여행 코스,강원특별자치도 철원군 태봉로 1825 철원군시설관리사업소,,127.2889996684,38.1872292046,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/50/2675250_image2_1.jpg,,tourism_course,강원특별자치도
1855145,25,옛 뗏목꾼들의 노래 소리를 들어볼까?,,,128.7223102329,37.4781357955,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/55/175655_image2_1.jpg,,tourism_course,
1871380,25,오감만족 평창 봉평 여행,,,128.350975337,37.62578663,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/59/191559_image2_1.jpg,,tourism_course,
2605393,25,오대산 설경을 ‘천상의 극치’라 부른다,,,128.5941057408,37.7315262654,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/04/2354404_image2_1.jpg,,tourism_course,
2390099,25,올 여름 무더위는 강원도의 시원한 트래킹으로 이기자.,,,129.0395158733,37.1789207992,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/40/2022240_image2_1.jpg,,tourism_course,
2514011,25,운치있는 가을바다와 천곡동굴에서의 체험학습,,,129.1585099712,37.4787553003,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/82/187182_image2_1.jpg,,tourism_course,
2037697,25,울긋불긋 단풍의 바다에 풍덩,,,127.7003064015,38.096444669,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/07/2020507_image2_1.jpg,,tourism_course,
1871402,25,원시 자연의 아름다움을 만끽하는 홍천 계곡 여행,,,128.1465168309,37.7847893252,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/28/1583728_image2_1.jpg,,tourism_course,
1967843,25,원주 시내탐방 코스,,,127.9504947193,37.347814016,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/08/754908_image2_1.jpg,,tourism_course,
1967853,25,원주 치악산을 중심으로 문화탐방길,,,128.0268771388,37.3334448765,C01,C0112,C01120001,http://tong.visitkorea.or.kr/cms/resource/28/738228_image2_1.jpg,,traditional_culture,
