TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,poi_idx
e_e001280,16,<UNK>,0
e_e001280,17,<UNK>,0
e_e001280,18,집,21
e_e001281,1,집,21
e_e001281,2,<UNK>,0
e_e001281,3,<UNK>,0
e_e001281,4,<UNK>,0
e_e001281,5,<UNK>,0
e_e001281,6,집,21
e_e001281,7,집,21
e_e001281,8,<UNK>,0
e_e001281,9,<UNK>,0
e_e001281,10,<UNK>,0
e_e001281,11,<UNK>,0
e_e001281,12,<UNK>,0
e_e001281,13,집,21
e_e001287,1,집,21
e_e001287,2,<UNK>,0
e_e001287,3,집,21
e_e001291,1,집,21
e_e001291,2,<UNK>,0
e_e001291,3,<UNK>,0
e_e001291,4,<UNK>,0
e_e001291,5,<UNK>,0
e_e001295,1,집,21
e_e001295,2,<UNK>,0
e_e001295,3,<UNK>,0
e_e001295,4,<UNK>,0
e_e001295,5,<UNK>,0
e_e001295,6,<UNK>,0
e_e001295,7,<UNK>,0
e_e001295,8,집,21
e_e001296,1,집,21
e_e001296,2,<UNK>,0
e_e001296,3,<UNK>,0
e_e001296,4,<UNK>,0
e_e001301,1,집,21
e_e001301,2,<UNK>,0
e_e001301,3,<UNK>,0
e_e001301,4,<UNK>,0
e_e001301,5,<UNK>,0
e_e001301,6,<UNK>,0
e_e001301,7,<UNK>,0
e_e001301,8,<UNK>,0
e_e001301,9,<UNK>,0
e_e001301,10,<UNK>,0
e_e001301,11,<UNK>,0
e_e001301,12,집,21
e_e001308,1,집,21
e_e001308,2,에버랜드,18
e_e001308,3,집,21
e_e001312,1,집,21
e_e001312,2,<UNK>,0
e_e001312,3,<UNK>,0
e_e001312,4,<UNK>,0
e_e001312,5,<UNK>,0
e_e001312,6,<UNK>,0
e_e001312,7,<UNK>,0
e_e001312,8,<UNK>,0
e_e001312,9,집,21
e_e001314,1,집,21
e_e001314,2,<UNK>,0
e_e001314,3,<UNK>,0
e_e001314,4,<UNK>,0
e_e001314,5,<UNK>,0
e_e001316,1,집,21
e_e001316,2,<UNK>,0
e_e001316,3,<UNK>,0
e_e001316,4,<UNK>,0
e_e001316,5,집,21
e_e001321,1,집,21
e_e001321,2,인천 차이나타운,20
e_e001321,3,<UNK>,0
e_e001321,4,<UNK>,0
e_e001321,5,<UNK>,0
e_e001321,6,<UNK>,0
e_e001321,7,<UNK>,0
e_e001321,8,집,21
e_e001325,1,집,21
e_e001325,2,<UNK>,0
e_e001325,3,<UNK>,0
e_e001325,4,<UNK>,0
e_e001325,5,국립중앙박물관,2
e_e001325,6,<UNK>,0
e_e001325,7,<UNK>,0
e_e001325,8,<UNK>,0
e_e001325,9,집,21
e_e001326,1,집,21
e_e001326,2,<UNK>,0
e_e001326,3,<UNK>,0
e_e001326,4,<UNK>,0
e_e001326,5,센트럴시티터미널(호남),12
e_e001326,6,<UNK>,0
e_e001326,7,<UNK>,0
e_e001326,8,<UNK>,0
e_e001326,9,<UNK>,0
e_e001326,10,<UNK>,0
e_e001326,11,<UNK>,0
e_e001326,12,센트럴시티터미널(호남),12
e_e001326,13,<UNK>,0
e_e001326,14,<UNK>,0
e_e001326,15,집,21
e_e001329,1,사무실,8
e_e001329,2,<UNK>,0
e_e001329,3,<UNK>,0
e_e001329,4,<UNK>,0
e_e001329,5,<UNK>,0
e_e001329,6,<UNK>,0
e_e001329,7,<UNK>,0
e_e001329,8,<UNK>,0
e_e001329,9,<UNK>,0
e_e001330,1,집,21
e_e001330,2,<UNK>,0
e_e001330,3,집,21
e_e001331,1,집,21
e_e001331,2,<UNK>,0
e_e001331,3,헤이리 예술마을,27
e_e001331,4,<UNK>,0
e_e001331,5,<UNK>,0
e_e001331,6,<UNK>,0
e_e001331,7,<UNK>,0
e_e001331,8,집,21
e_e001341,1,집,21
e_e001341,2,<UNK>,0
e_e001341,3,<UNK>,0
e_e001341,4,<UNK>,0
e_e001341,5,<UNK>,0
e_e001341,6,<UNK>,0
e_e001341,7,<UNK>,0
e_e001341,8,<UNK>,0
e_e001341,9,<UNK>,0
e_e001341,10,<UNK>,0
e_e001341,11,<UNK>,0
e_e001341,12,<UNK>,0
e_e001341,13,<UNK>,0
e_e001341,14,<UNK>,0
e_e001341,15,<UNK>,0
e_e001341,16,<UNK>,0
e_e001341,17,<UNK>,0
e_e001341,18,집,21
e_e001344,1,집,21
e_e001344,2,<UNK>,0
e_e001344,3,<UNK>,0
e_e001344,4,<UNK>,0
e_e001344,5,<UNK>,0
e_e001344,6,<UNK>,0
e_e001344,7,<UNK>,0
e_e001344,8,집,21
e_e001346,1,집,21
e_e001346,2,<UNK>,0
e_e001346,3,<UNK>,0
e_e001346,4,<UNK>,0
e_e001346,5,<UNK>,0
e_e001346,6,집,21
e_e001351,1,집,21
e_e001351,2,<UNK>,0
e_e001351,3,<UNK>,0
e_e001351,4,<UNK>,0
e_e001351,5,<UNK>,0
e_e001351,6,두물머리,5
e_e001351,7,집,21
e_e001356,1,집,21
e_e001356,2,<UNK>,0
e_e001356,3,경복궁,1
e_e001356,4,<UNK>,0
e_e001356,5,<UNK>,0
e_e001356,6,<UNK>,0
e_e001356,7,<UNK>,0
e_e001356,8,<UNK>,0
e_e001356,9,<UNK>,0
e_e001356,10,<UNK>,0
e_e001356,11,<UNK>,0
e_e001356,12,<UNK>,0
e_e001356,13,집,21
e_e001360,1,집,21
e_e001360,2,<UNK>,0
e_e001360,3,<UNK>,0
e_e001360,4,<UNK>,0
e_e001360,5,<UNK>,0
e_e001360,6,<UNK>,0
e_e001360,7,<UNK>,0
e_e001360,8,<UNK>,0
e_e001360,9,<UNK>,0
e_e001360,10,<UNK>,0
e_e001360,11,집,21
e_e001372,1,집,21
e_e001372,2,<UNK>,0
e_e001372,3,<UNK>,0
e_e001372,4,집,21
e_e001377,1,집,21
e_e001377,2,<UNK>,0
e_e001377,3,<UNK>,0
e_e001377,4,경복궁,1
e_e001377,5,<UNK>,0
e_e001377,6,집,21
e_e001380,1,사무실,8
e_e001380,2,<UNK>,0
e_e001380,3,<UNK>,0
e_e001380,4,<UNK>,0
e_e001380,5,집,21
e_e001382,1,집,21
e_e001382,2,<UNK>,0
e_e001382,3,<UNK>,0
e_e001382,4,<UNK>,0
e_e001382,5,<UNK>,0
e_e001382,6,<UNK>,0
e_e001382,7,<UNK>,0
e_e001382,8,집,21
e_e001384,1,집,21
e_e001384,2,<UNK>,0
e_e001384,3,<UNK>,0
e_e001384,4,집,21
e_e001386,1,사무실,8
e_e001386,2,<UNK>,0
e_e001386,3,<UNK>,0
e_e001386,4,<UNK>,0
e_e001386,5,<UNK>,0
e_e001386,6,<UNK>,0
e_e001386,7,<UNK>,0
e_e001392,1,집,21
e_e001392,2,<UNK>,0
e_e001392,3,<UNK>,0
e_e001392,4,집,21
e_e001396,1,집,21
e_e001396,2,<UNK>,0
e_e001396,3,<UNK>,0
e_e001396,4,<UNK>,0
e_e001400,1,집,21
e_e001400,2,<UNK>,0
e_e001400,3,<UNK>,0
e_e001400,4,<UNK>,0
e_e001400,5,<UNK>,0
e_e001400,6,스타필드 하남,16
e_e001400,7,집,21
e_e001408,1,집,21
e_e001408,2,<UNK>,0
e_e001408,3,<UNK>,0
e_e001408,4,<UNK>,0
e_e001408,5,<UNK>,0
e_e001408,6,<UNK>,0
e_e001408,7,<UNK>,0
e_e001408,8,집,21
e_e001409,1,집,21
e_e001409,2,롯데월드타워 롯데월드몰,6
e_e001409,3,<UNK>,0
e_e001409,4,<UNK>,0
e_e001409,5,<UNK>,0
e_e001409,6,<UNK>,0
e_e001409,7,집,21
e_e001411,1,집,21
e_e001411,2,<UNK>,0
e_e001411,3,<UNK>,0
e_e001411,4,<UNK>,0
e_e001411,5,<UNK>,0
e_e001411,6,집,21
e_e001412,1,집,21
e_e001412,2,더 현대 서울,3
e_e001412,3,<UNK>,0
e_e001412,4,<UNK>,0
e_e001412,5,<UNK>,0
e_e001412,6,<UNK>,0
e_e001412,7,<UNK>,0
e_e001412,8,서울숲,10
e_e001412,9,집,21
e_e001413,1,집,21
e_e001413,2,<UNK>,0
e_e001413,3,<UNK>,0
e_e001413,4,<UNK>,0
e_e001413,5,<UNK>,0
e_e001413,6,헤이리 예술마을,27
e_e001413,7,<UNK>,0
e_e001413,8,집,21
e_e001414,1,집,21
e_e001414,2,<UNK>,0
e_e001414,3,<UNK>,0
e_e001414,4,<UNK>,0
e_e001414,5,<UNK>,0
e_e001414,6,집,21
e_e001415,1,집,21
e_e001415,2,<UNK>,0
e_e001415,3,<UNK>,0
e_e001415,4,<UNK>,0
e_e001415,5,<UNK>,0
e_e001415,6,<UNK>,0
e_e001415,7,집,21
e_e001416,1,집,21
e_e001416,2,<UNK>,0
e_e001416,3,<UNK>,0
e_e001416,4,<UNK>,0
e_e001416,5,<UNK>,0
e_e001416,6,집,21
e_e001421,1,집,21
e_e001421,2,<UNK>,0
e_e001421,3,<UNK>,0
e_e001421,4,<UNK>,0
e_e001421,5,<UNK>,0
e_e001421,6,집,21
e_e001422,1,집,21
e_e001422,2,<UNK>,0
e_e001422,3,두물머리,5
e_e001422,4,<UNK>,0
e_e001422,5,<UNK>,0
e_e001422,6,<UNK>,0
e_e001422,7,<UNK>,0
e_e001422,8,<UNK>,0
e_e001422,9,<UNK>,0
e_e001422,10,<UNK>,0
e_e001422,11,<UNK>,0
e_e001422,12,<UNK>,0
e_e001422,13,<UNK>,0
e_e001422,14,<UNK>,0
e_e001422,15,집,21
e_e001424,1,집,21
e_e001424,2,<UNK>,0
e_e001424,3,<UNK>,0
e_e001424,4,<UNK>,0
e_e001424,5,<UNK>,0
e_e001424,6,집,21
e_e001426,1,집,21
e_e001426,2,<UNK>,0
e_e001426,3,<UNK>,0
e_e001426,4,<UNK>,0
e_e001426,5,집,21
e_e001427,1,집,21
e_e001427,2,<UNK>,0
e_e001427,3,<UNK>,0
e_e001427,4,<UNK>,0
e_e001427,5,<UNK>,0
e_e001427,6,<UNK>,0
e_e001427,7,<UNK>,0
e_e001427,8,<UNK>,0
e_e001427,9,<UNK>,0
e_e001427,10,<UNK>,0
e_e001427,11,<UNK>,0
e_e001427,12,<UNK>,0
e_e001427,13,<UNK>,0
e_e001427,14,<UNK>,0
e_e001427,15,집,21
e_e001428,1,사무실,8
e_e001428,2,<UNK>,0
e_e001428,3,<UNK>,0
e_e001428,4,<UNK>,0
e_e001428,5,<UNK>,0
e_e001428,6,<UNK>,0
e_e001428,7,<UNK>,0
e_e001428,8,<UNK>,0
e_e001428,9,<UNK>,0
e_e001428,10,<UNK>,0
e_e001428,11,<UNK>,0
e_e001428,12,<UNK>,0
e_e001428,13,<UNK>,0
e_e001428,14,<UNK>,0
e_e001428,15,<UNK>,0
e_e001428,16,사무실,8
e_e001429,1,집,21
e_e001429,2,<UNK>,0
e_e001429,3,<UNK>,0
e_e001429,4,<UNK>,0
e_e001429,5,<UNK>,0
e_e001429,6,집,21
e_e001430,1,집,21
e_e001430,2,<UNK>,0
e_e001430,3,<UNK>,0
e_e001430,4,<UNK>,0
e_e001430,5,방화수류정,7
e_e001430,6,<UNK>,0
e_e001430,7,<UNK>,0
e_e001430,8,<UNK>,0
e_e001430,9,<UNK>,0
e_e001430,10,<UNK>,0
e_e001430,11,집,21
e_e001432,1,집,21
e_e001432,2,<UNK>,0
e_e001432,3,<UNK>,0
e_e001432,4,<UNK>,0
e_e001432,5,<UNK>,0
e_e001432,6,친구 집,23
e_e001432,7,집,21
e_e001434,1,집,21
e_e001434,2,<UNK>,0
e_e001434,3,<UNK>,0
e_e001434,4,집,21
e_e001436,1,사무실,8
e_e001436,2,<UNK>,0
e_e001436,3,<UNK>,0
e_e001436,4,<UNK>,0
e_e001436,5,<UNK>,0
e_e001436,6,<UNK>,0
e_e001436,7,<UNK>,0
e_e001436,8,<UNK>,0
e_e001440,1,집,21
e_e001440,2,<UNK>,0
e_e001440,3,<UNK>,0
e_e001440,4,<UNK>,0
e_e001440,5,<UNK>,0
e_e001440,6,집,21
e_e001448,1,집,21
e_e001448,2,<UNK>,0
e_e001448,3,<UNK>,0
e_e001448,4,<UNK>,0
e_e001448,5,<UNK>,0
e_e001448,6,<UNK>,0
e_e001448,7,<UNK>,0
e_e001448,8,<UNK>,0
e_e001448,9,집,21
e_e001449,1,집,21
e_e001449,2,<UNK>,0
e_e001449,3,<UNK>,0
e_e001449,4,집,21
e_e001452,1,집,21
e_e001452,2,<UNK>,0
e_e001452,3,<UNK>,0
e_e001452,4,<UNK>,0
e_e001452,5,<UNK>,0
e_e001452,6,<UNK>,0
e_e001452,7,집,21
e_e001458,1,집,21
e_e001458,2,<UNK>,0
e_e001458,3,<UNK>,0
e_e001458,4,<UNK>,0
e_e001458,5,<UNK>,0
e_e001458,6,집,21
e_e001459,1,집,21
e_e001459,2,<UNK>,0
e_e001459,3,<UNK>,0
e_e001459,4,<UNK>,0
e_e001459,5,<UNK>,0
e_e001459,6,<UNK>,0
e_e001459,7,<UNK>,0
e_e001459,8,<UNK>,0
e_e001459,9,집,21
e_e001464,1,집,21
e_e001464,2,<UNK>,0
e_e001464,3,<UNK>,0
e_e001464,4,<UNK>,0
e_e001464,5,<UNK>,0
e_e001464,6,집,21
e_e001467,1,집,21
e_e001467,2,<UNK>,0
e_e001467,3,<UNK>,0
e_e001467,4,<UNK>,0
e_e001467,5,<UNK>,0
e_e001467,6,<UNK>,0
e_e001467,7,방화수류정,7
e_e001467,8,<UNK>,0
e_e001467,9,<UNK>,0
e_e001467,10,<UNK>,0
e_e001467,11,<UNK>,0
e_e001467,12,<UNK>,0
e_e001467,13,집,21
e_e001468,1,집,21
e_e001468,2,<UNK>,0
e_e001468,3,<UNK>,0
e_e001468,4,<UNK>,0
e_e001468,5,<UNK>,0
e_e001468,6,집,21
e_e001470,1,사무실,8
e_e001470,2,<UNK>,0
e_e001470,3,<UNK>,0
e_e001470,4,<UNK>,0
e_e001470,5,<UNK>,0
e_e001470,6,<UNK>,0
e_e001470,7,<UNK>,0
e_e001470,8,<UNK>,0
e_e001470,9,<UNK>,0
e_e001470,10,<UNK>,0
e_e001470,11,더 현대 서울,3
e_e001470,12,<UNK>,0
e_e001470,13,<UNK>,0
e_e001470,14,<UNK>,0
e_e001470,15,<UNK>,0
e_e001471,1,집,21
e_e001471,2,<UNK>,0
e_e001471,3,집,21
e_e001480,1,집,21
e_e001480,2,<UNK>,0
e_e001480,3,<UNK>,0
e_e001480,4,<UNK>,0
e_e001480,5,<UNK>,0
e_e001480,6,집,21
e_e001482,1,집,21
e_e001482,2,<UNK>,0
e_e001482,3,서울역,11
e_e001482,4,<UNK>,0
e_e001482,5,<UNK>,0
e_e001482,6,<UNK>,0
e_e001482,7,<UNK>,0
e_e001482,8,<UNK>,0
e_e001482,9,<UNK>,0
e_e001482,10,<UNK>,0
e_e001482,11,<UNK>,0
e_e001482,12,<UNK>,0
e_e001482,13,<UNK>,0
e_e001482,14,<UNK>,0
e_e001482,15,서울역,11
e_e001482,16,<UNK>,0
e_e001482,17,<UNK>,0
e_e001482,18,집,21
e_e001485,1,집,21
e_e001485,2,<UNK>,0
e_e001485,3,<UNK>,0
e_e001485,4,<UNK>,0
e_e001485,5,집,21
e_e001489,1,친구 친지 집,24
e_e001489,2,<UNK>,0
e_e001489,3,<UNK>,0
e_e001499,1,<UNK>,0
e_e001499,2,<UNK>,0
e_e001499,3,<UNK>,0
e_e001499,4,<UNK>,0
e_e001499,5,<UNK>,0
e_e001499,6,<UNK>,0
e_e001499,7,서울역,11
e_e001499,8,<UNK>,0
e_e001503,1,집,21
e_e001503,2,<UNK>,0
e_e001503,3,<UNK>,0
e_e001503,4,<UNK>,0
e_e001503,5,<UNK>,0
e_e001503,6,집,21
e_e001510,1,집,21
e_e001510,2,<UNK>,0
e_e001510,3,<UNK>,0
e_e001510,4,<UNK>,0
e_e001510,5,<UNK>,0
e_e001510,6,<UNK>,0
e_e001510,7,집,21
e_e001519,1,사무실,8
e_e001519,2,<UNK>,0
e_e001519,3,<UNK>,0
e_e001519,4,<UNK>,0
e_e001519,5,<UNK>,0
e_e001519,6,<UNK>,0
e_e001519,7,<UNK>,0
e_e001519,8,<UNK>,0
e_e001519,9,<UNK>,0
e_e001519,10,<UNK>,0
e_e001521,1,집,21
e_e001521,2,<UNK>,0
e_e001521,3,집,21
e_e001522,1,집,21
e_e001522,2,<UNK>,0
e_e001522,3,<UNK>,0
e_e001522,4,<UNK>,0
e_e001522,5,<UNK>,0
e_e001522,6,<UNK>,0
e_e001522,7,<UNK>,0
e_e001522,8,<UNK>,0
e_e001522,9,<UNK>,0
e_e001522,10,<UNK>,0
e_e001522,11,<UNK>,0
e_e001522,12,<UNK>,0
e_e001522,13,집,21
e_e001523,1,집,21
e_e001523,2,<UNK>,0
e_e001523,3,집,21
e_e001525,1,집,21
e_e001525,2,<UNK>,0
e_e001525,3,<UNK>,0
e_e001525,4,<UNK>,0
e_e001525,5,<UNK>,0
e_e001525,6,<UNK>,0
e_e001525,7,집,21
e_e001526,1,집,21
e_e001526,2,<UNK>,0
e_e001526,3,<UNK>,0
e_e001526,4,<UNK>,0
e_e001526,5,경복궁,1
e_e001526,6,<UNK>,0
e_e001526,7,<UNK>,0
e_e001526,8,<UNK>,0
e_e001526,9,<UNK>,0
e_e001526,10,집,21
e_e001529,1,집,21
e_e001529,2,<UNK>,0
e_e001529,3,<UNK>,0
e_e001529,4,<UNK>,0
e_e001529,5,<UNK>,0
e_e001529,6,<UNK>,0
e_e001529,7,<UNK>,0
e_e001529,8,집,21
e_e001530,1,집,21
e_e001530,2,<UNK>,0
e_e001530,3,<UNK>,0
e_e001530,4,<UNK>,0
e_e001530,5,<UNK>,0
e_e001530,6,<UNK>,0
e_e001530,7,집,21
e_e001532,1,집,21
e_e001532,2,<UNK>,0
e_e001532,3,<UNK>,0
e_e001532,4,<UNK>,0
e_e001532,5,<UNK>,0
e_e001532,6,집,21
e_e001534,1,집,21
e_e001534,2,<UNK>,0
e_e001534,3,<UNK>,0
e_e001534,4,<UNK>,0
e_e001534,5,<UNK>,0
e_e001534,6,<UNK>,0
e_e001534,7,집,21
e_e001538,1,집,21
e_e001538,2,<UNK>,0
e_e001538,3,<UNK>,0
e_e001538,4,<UNK>,0
e_e001538,5,<UNK>,0
e_e001538,6,<UNK>,0
e_e001538,7,<UNK>,0
e_e001538,8,<UNK>,0
e_e001538,9,집,21
e_e001542,1,집,21
e_e001542,2,<UNK>,0
e_e001542,3,<UNK>,0
e_e001542,4,<UNK>,0
e_e001542,5,<UNK>,0
e_e001542,6,<UNK>,0
e_e001542,7,<UNK>,0
e_e001542,8,송도센트럴파크,13
e_e001542,9,집,21
e_e001544,1,집,21
e_e001544,2,용산역,19
e_e001544,3,수원역,14
e_e001544,4,<UNK>,0
e_e001544,5,<UNK>,0
e_e001544,6,<UNK>,0
e_e001544,7,방화수류정,7
e_e001544,8,화성행궁,28
e_e001544,9,<UNK>,0
e_e001544,10,수원역,14
e_e001544,11,용산역,19
e_e001544,12,집,21
e_e001548,1,집,21
e_e001548,2,<UNK>,0
e_e001548,3,<UNK>,0
e_e001548,4,<UNK>,0
e_e001548,5,경복궁,1
e_e001548,6,<UNK>,0
e_e001548,7,<UNK>,0
e_e001548,8,<UNK>,0
e_e001548,9,<UNK>,0
e_e001548,10,<UNK>,0
e_e001548,11,<UNK>,0
e_e001548,12,<UNK>,0
e_e001548,13,<UNK>,0
e_e001548,14,<UNK>,0
e_e001548,15,<UNK>,0
e_e001548,16,<UNK>,0
e_e001548,17,<UNK>,0
e_e001548,18,<UNK>,0
e_e001548,19,더 현대 서울,3
e_e001548,20,<UNK>,0
e_e001548,21,서울고속버스터미널(경부),9
e_e001548,22,집,21
e_e001553,1,집,21
e_e001553,2,<UNK>,0
e_e001553,3,<UNK>,0
e_e001553,4,<UNK>,0
e_e001553,5,<UNK>,0
e_e001553,6,<UNK>,0
e_e001553,7,<UNK>,0
e_e001553,8,집,21
e_e001554,1,집,21
e_e001554,2,센트럴시티터미널(호남),12
e_e001554,3,<UNK>,0
e_e001554,4,<UNK>,0
e_e001554,5,<UNK>,0
e_e001554,6,<UNK>,0
e_e001554,7,<UNK>,0
e_e001554,8,<UNK>,0
e_e001554,9,<UNK>,0
e_e001554,10,<UNK>,0
e_e001554,11,<UNK>,0
e_e001554,12,<UNK>,0
e_e001554,13,<UNK>,0
e_e001554,14,<UNK>,0
e_e001554,15,<UNK>,0
e_e001554,16,<UNK>,0
e_e001554,17,<UNK>,0
e_e001554,18,<UNK>,0
e_e001554,19,<UNK>,0
e_e001554,20,<UNK>,0
e_e001554,21,<UNK>,0
e_e001554,22,<UNK>,0
e_e001554,23,<UNK>,0
e_e001554,24,<UNK>,0
e_e001554,25,집,21
e_e001557,1,집,21
e_e001557,2,<UNK>,0
e_e001557,3,<UNK>,0
e_e001557,4,<UNK>,0
e_e001557,5,<UNK>,0
e_e001557,6,집,21
e_e001559,1,집,21
e_e001559,2,<UNK>,0
e_e001559,3,<UNK>,0
e_e001559,4,<UNK>,0
e_e001559,5,<UNK>,0
e_e001559,6,집,21
e_e001563,1,집,21
e_e001563,2,<UNK>,0
e_e001563,3,<UNK>,0
e_e001563,4,<UNK>,0
e_e001563,5,<UNK>,0
e_e001563,6,<UNK>,0
e_e001564,1,집,21
e_e001564,2,경복궁,1
e_e001564,3,<UNK>,0
e_e001564,4,<UNK>,0
e_e001564,5,<UNK>,0
e_e001564,6,<UNK>,0
e_e001564,7,집,21
e_e001565,1,친구 친지 집,24
e_e001565,2,<UNK>,0
e_e001565,3,<UNK>,0
e_e001565,4,<UNK>,0
e_e001568,1,집,21
e_e001568,2,<UNK>,0
e_e001568,3,<UNK>,0
e_e001568,4,<UNK>,0
e_e001568,5,<UNK>,0
e_e001568,6,<UNK>,0
e_e001568,7,집,21
e_e001569,1,집,21
e_e001569,2,<UNK>,0
e_e001569,3,<UNK>,0
e_e001569,4,<UNK>,0
e_e001569,5,<UNK>,0
e_e001569,6,<UNK>,0
e_e001569,7,<UNK>,0
e_e001569,8,<UNK>,0
e_e001569,9,<UNK>,0
e_e001569,10,<UNK>,0
e_e001569,11,<UNK>,0
e_e001569,12,집,21
e_e001571,1,집,21
e_e001571,2,친구 집,23
e_e001571,3,<UNK>,0
e_e001571,4,친구 집,23
e_e001571,5,<UNK>,0
e_e001571,6,헤이리 예술마을,27
e_e001571,7,<UNK>,0
e_e001571,8,<UNK>,0
e_e001571,9,<UNK>,0
e_e001571,10,집,21
e_e001576,1,집,21
e_e001576,2,<UNK>,0
e_e001576,3,<UNK>,0
e_e001576,4,<UNK>,0
e_e001576,5,<UNK>,0
e_e001576,6,<UNK>,0
e_e001576,7,<UNK>,0
e_e001576,8,<UNK>,0
e_e001576,9,<UNK>,0
e_e001576,10,집,21
e_e001577,1,사무실,8
e_e001577,2,에버랜드,18
e_e001577,3,<UNK>,0
e_e001577,4,<UNK>,0
e_e001578,1,집,21
e_e001578,2,<UNK>,0
e_e001578,3,<UNK>,0
e_e001578,4,<UNK>,0
e_e001578,5,<UNK>,0
e_e001888,1,집,21
e_e001888,2,<UNK>,0
e_e001888,3,스타필드 고양,15
e_e001888,4,집,21
e_e001890,1,집,21
e_e001890,2,<UNK>,0
e_e001890,3,<UNK>,0
e_e001890,4,<UNK>,0
e_e001890,5,<UNK>,0
e_e001890,6,친구 집,23
e_e001891,1,집,21
e_e001891,2,<UNK>,0
e_e001891,3,<UNK>,0
e_e001891,4,집,21
e_e001892,1,집,21
e_e001892,2,<UNK>,0
e_e001892,3,<UNK>,0
e_e001892,4,집,21
e_e001897,1,집,21
e_e001897,2,<UNK>,0
e_e001897,3,집,21
e_e001899,1,집,21
e_e001899,2,<UNK>,0
e_e001899,3,<UNK>,0
e_e001899,4,<UNK>,0
e_e001899,5,롯데월드타워 롯데월드몰,6
e_e001899,6,<UNK>,0
e_e001899,7,<UNK>,0
e_e001899,8,<UNK>,0
e_e001899,9,<UNK>,0
e_e001899,10,<UNK>,0
e_e001899,11,집,21
e_e001900,1,집,21
e_e001900,2,<UNK>,0
e_e001900,3,<UNK>,0
e_e001900,4,<UNK>,0
e_e001900,5,<UNK>,0
e_e001900,6,<UNK>,0
e_e001900,7,집,21
e_e001905,1,사무실,8
e_e001905,2,<UNK>,0
e_e001905,3,<UNK>,0
e_e001905,4,<UNK>,0
e_e001905,5,집,21
e_e001909,1,집,21
e_e001909,2,<UNK>,0
e_e001909,3,<UNK>,0
e_e001909,4,<UNK>,0
e_e001909,5,<UNK>,0
e_e001909,6,<UNK>,0
e_e001909,7,<UNK>,0
e_e001909,8,<UNK>,0
e_e001909,9,집,21
e_e001911,1,집,21
e_e001911,2,<UNK>,0
e_e001911,3,<UNK>,0
e_e001911,4,<UNK>,0
e_e001911,5,<UNK>,0
e_e001911,6,<UNK>,0
e_e001911,7,<UNK>,0
e_e001911,8,집,21
e_e001913,1,집,21
e_e001913,2,<UNK>,0
e_e001913,3,<UNK>,0
e_e001913,4,<UNK>,0
e_e001913,5,<UNK>,0
e_e001913,6,<UNK>,0
e_e001913,7,<UNK>,0
e_e001913,8,<UNK>,0
e_e001913,9,<UNK>,0
e_e001913,10,집,21
e_e001914,1,집,21
e_e001914,2,<UNK>,0
e_e001914,3,<UNK>,0
e_e001914,4,<UNK>,0
e_e001914,5,<UNK>,0
e_e001914,6,<UNK>,0
e_e001914,7,<UNK>,0
e_e001914,8,<UNK>,0
e_e001914,9,<UNK>,0
e_e001914,10,<UNK>,0
e_e001914,11,<UNK>,0
e_e001914,12,<UNK>,0
e_e001914,13,<UNK>,0
e_e001916,1,집,21
e_e001916,2,<UNK>,0
e_e001916,3,<UNK>,0
e_e001916,4,<UNK>,0
e_e001916,5,<UNK>,0
e_e001916,6,<UNK>,0
e_e001916,7,<UNK>,0
e_e001916,8,<UNK>,0
e_e001916,9,<UNK>,0
e_e001916,10,<UNK>,0
e_e001916,11,<UNK>,0
e_e001916,12,집,21
e_e001923,1,집,21
e_e001923,2,<UNK>,0
e_e001923,3,집,21
e_e001924,1,집,21
e_e001924,2,<UNK>,0
e_e001924,3,<UNK>,0
e_e001924,4,<UNK>,0
e_e001924,5,<UNK>,0
e_e001924,6,<UNK>,0
e_e001924,7,<UNK>,0
e_e001924,8,집,21
e_e001926,1,집,21
e_e001926,2,<UNK>,0
e_e001926,3,용산역,19
e_e001926,4,<UNK>,0
e_e001926,5,<UNK>,0
e_e001926,6,<UNK>,0
e_e001926,7,<UNK>,0
e_e001926,8,<UNK>,0
e_e001926,9,<UNK>,0
e_e001926,10,<UNK>,0
e_e001926,11,<UNK>,0
e_e001926,12,<UNK>,0
e_e001926,13,<UNK>,0
e_e001926,14,용산역,19
e_e001926,15,<UNK>,0
e_e001926,16,집,21
e_e001935,1,집,21
e_e001935,2,<UNK>,0
e_e001935,3,<UNK>,0
e_e001935,4,<UNK>,0
e_e001935,5,<UNK>,0
e_e001935,6,<UNK>,0
e_e001935,7,<UNK>,0
e_e001935,8,<UNK>,0
e_e001935,9,<UNK>,0
e_e001935,10,<UNK>,0
e_e001935,11,<UNK>,0
e_e001935,12,집,21
e_e001936,1,집,21
e_e001936,2,<UNK>,0
e_e001936,3,<UNK>,0
e_e001936,4,<UNK>,0
e_e001936,5,<UNK>,0
e_e001936,6,<UNK>,0
e_e001936,7,친구 집,23
e_e001936,8,<UNK>,0
e_e001936,9,<UNK>,0
e_e001936,10,집,21
e_e001937,1,집,21
e_e001937,2,에버랜드,18
e_e001937,3,집,21
e_e001940,1,집,21
e_e001940,2,<UNK>,0
e_e001940,3,<UNK>,0
e_e001940,4,<UNK>,0
e_e001940,5,<UNK>,0
e_e001940,6,<UNK>,0
e_e001940,7,<UNK>,0
e_e001940,8,<UNK>,0
e_e001940,9,<UNK>,0
e_e001944,1,집,21
