start_lat,start_lon,end_lat,end_lon,length_km,width_m,road_type,is_official,is_wide_road,safety_index
36.954331,126.973459,36.950531,126.959228,1.8,2.7,자전거보행자겸용도로,Y,1,0.1733
36.99805,127.1078347,36.995547,127.1104873,0.11,1.7,자전거보행자겸용도로,Y,0,0.0908
36.99623,127.110576,36.995547,127.1104873,0.26,2.1,자전거보행자겸용도로,Y,1,0.1215
36.99723707,127.1029874,36.99860431,127.1111955,0.41,2.6,자전거보행자겸용도로,Y,1,0.1598
37.003724,127.105242,36.99860431,127.1111955,0.41,2.2,자전거보행자겸용도로,Y,1,0.1297
37.054436,127.0601706,37.068082,127.0641509,1.45,1.5,자전거보행자겸용도로,Y,0,0.0815
37.068082,127.0641509,37.068082,127.0641509,0.74,1.5,자전거보행자겸용도로,Y,0,0.0784
36.978348,126.978876,36.981062,127.0071403,3.55,4.0,자전거보행자겸용도로,Y,1,0.2787
37.012773,126.9739392,36.996156,126.992839,3.5,3.0,자전거보행자겸용도로,Y,1,0.2032
36.97529,127.0233418,36.974083,127.024757,0.19,1.5,자전거보행자겸용도로,Y,0,0.076
36.989354,126.916137,36.98201596,126.8809245,3.6,1.2,자전거보행자겸용도로,Y,0,0.0681
36.96169602,127.0605892,36.95861947,127.0590294,0.26,1.3,자전거보행자겸용도로,Y,0,0.0613
36.984838,127.013241,36.98617845,126.9749756,4.74,4.0,자전거보행자겸용도로,Y,1,0.2838
37.103983,127.057282,37.105245,127.04512,0.86,2.6,자전거보행자겸용도로,Y,1,0.1617
37.01270419,127.0926136,37.019815,127.09649,0.98,1.7,자전거보행자겸용도로,Y,0,0.0945
37.014507,127.103565,37.012938,127.102235,0.21,1.5,자전거보행자겸용도로,Y,0,0.0761
37.016511,127.100563,37.021391,127.10472,0.57,1.5,자전거보행자겸용도로,Y,0,0.0777
37.003522,127.0882367,37.011638,127.0925015,1.08,1.7,자전거보행자겸용도로,Y,0,0.0949
37.008577,127.100016,37.009737,127.1009231,0.09,3.0,자전거보행자겸용도로,Y,1,0.1885
37.010993,127.100123,37.009392,127.09931,0.25,1.4,자전거보행자겸용도로,Y,0,0.0688
37.009108,127.098751,37.009491,127.092219,0.55,1.4,자전거보행자겸용도로,Y,0,0.0701
37.009974,127.097573,37.010623,127.098868,0.16,1.5,자전거보행자겸용도로,Y,0,0.0759
37.010305,127.094951,37.010287,127.092569,0.2,1.4,자전거보행자겸용도로,Y,0,0.0686
37.012938,127.102235,37.014507,127.103565,0.21,1.5,자전거보행자겸용도로,Y,0,0.0761
37.0184063,127.1004312,37.016112,127.106413,0.46,1.5,자전거보행자겸용도로,Y,0,0.0772
37.015419,127.099127,37.016511,127.100563,0.16,1.5,자전거보행자겸용도로,Y,0,0.0759
37.021391,127.10472,37.016511,127.100563,0.56,1.5,자전거보행자겸용도로,Y,0,0.0776
37.014946,127.10329,37.016511,127.100563,0.31,1.5,자전거보행자겸용도로,Y,0,0.0766
37.018823,127.096412,37.01902358,127.0961172,0.05,1.5,자전거보행자겸용도로,Y,0,0.0754
37.01902358,127.0961172,37.018823,127.096412,0.06,1.5,자전거보행자겸용도로,Y,0,0.0755
37.01977866,127.1062757,37.016021,127.102468,0.32,1.5,자전거보행자겸용도로,Y,0,0.0766
37.017658,127.106865,37.014946,127.10329,0.56,1.5,자전거보행자겸용도로,Y,0,0.0776
37.016511,127.100563,37.014946,127.10329,0.3,1.5,자전거보행자겸용도로,Y,0,0.0765
37.003706,127.091029,37.0044,127.0910541,0.07,2.8,자전거보행자겸용도로,Y,1,0.1734
36.99860431,127.1111955,36.993984,127.118691,0.74,2.0,자전거보행자겸용도로,Y,1,0.116
36.993843,127.0659519,36.995165,127.046417,2.56,4.0,자전거보행자겸용도로,Y,1,0.2744
37.081338,127.0667005,37.081727,127.064467,0.16,1.7,자전거보행자겸용도로,Y,0,0.091
37.082264,127.064033,37.080626,127.064267,0.17,1.9,자전거보행자겸용도로,Y,0,0.1061
37.084596,127.063858,37.081366,127.063291,0.29,1.8,자전거보행자겸용도로,Y,0,0.0991
37.080409,127.063044,37.087572,127.062956,0.78,1.5,자전거보행자겸용도로,Y,0,0.0786
37.048851,126.971492,37.051063,126.975082,0.48,1.5,자전거보행자겸용도로,Y,0,0.0773
37.054763,126.972627,37.050444,126.975439,0.54,1.9,자전거보행자겸용도로,Y,0,0.1077
37.04842903,126.9723196,37.051123,126.971563,2.53,1.4,자전거보행자겸용도로,Y,0,0.0786
37.02495937,126.947391,37.024723,126.956454,0.91,2.0,자전거보행자겸용도로,Y,1,0.1168
37.02303232,126.9435172,37.02360949,126.946748,0.34,2.0,자전거보행자겸용도로,Y,1,0.1143
37.025634,126.9490044,37.023757,126.9490246,0.14,1.6,자전거보행자겸용도로,Y,0,0.0834
37.026507,126.947236,37.02529112,126.955561,0.42,2.3,자전거보행자겸용도로,Y,1,0.1372
37.026942,126.946421,37.026681,126.952651,0.41,2.3,자전거보행자겸용도로,Y,1,0.1372
37.029623,126.9461241,37.023932,126.947451,1.3,2.1,자전거보행자겸용도로,Y,1,0.126
37.02519,126.9481166,37.024044,126.947922,0.15,1.6,자전거보행자겸용도로,Y,0,0.0834
37.02963246,126.946405,37.030162,126.948838,0.31,2.2,자전거보행자겸용도로,Y,1,0.1292
37.120191,127.065053,37.123214,127.065657,0.29,1.5,자전거보행자겸용도로,Y,0,0.0765
37.127596,127.0676275,37.123214,127.065657,0.47,2.0,자전거보행자겸용도로,Y,1,0.1149
37.124643,127.0717457,37.123214,127.065657,0.51,1.5,자전거보행자겸용도로,Y,0,0.0774
36.98628164,126.931345,36.960625,127.045343,0.57,1.5,자전거보행자겸용도로,Y,0,0.0777
36.976306,126.9271498,36.960625,127.045343,1.4,1.5,자전거보행자겸용도로,Y,0,0.0812
36.981584,126.932859,36.960625,127.045343,0.58,1.5,자전거보행자겸용도로,Y,0,0.0777
36.976843,126.924738,36.960625,127.045343,1.18,1.5,자전거보행자겸용도로,Y,0,0.0803
36.984356,126.937527,36.960625,127.045343,0.28,1.5,자전거보행자겸용도로,Y,0,0.0764
36.964052,127.045693,36.96728331,127.049954,0.53,1.9,자전거보행자겸용도로,Y,0,0.1076
36.967954,127.058099,36.967871,127.049902,1.0,1.1,자전거전용도로,Y,0,0.0494
36.964518,127.053279,36.967183,127.0505944,0.49,1.5,자전거전용도로,Y,0,0.0773
36.95781493,127.0450861,36.963006,127.052388,0.9,1.0,자전거보행자겸용도로,Y,0,0.0415
,,,,0.7,7.0,자전거우선도로,Y,1,0.4922
36.993699,127.124053,36.993178,127.124295,0.05,2.0,자전거보행자겸용도로,Y,1,0.1131
36.993699,127.124053,36.994852,127.1276981,0.2,2.0,자전거보행자겸용도로,Y,1,0.1137
36.993751,127.12986,36.997027,127.126835,0.21,2.0,자전거보행자겸용도로,Y,1,0.1138
36.99589844,127.11977,36.99796089,127.1273484,0.6,3.0,자전거보행자겸용도로,Y,1,0.1907
36.99669394,127.1228552,36.99330647,127.1238244,0.58,3.0,자전거보행자겸용도로,Y,1,0.1906
36.992439,127.125516,36.99818163,127.1213308,0.44,2.0,자전거보행자겸용도로,Y,1,0.1148
36.99133,127.1216851,36.997416,127.118595,0.62,1.8,자전거보행자겸용도로,Y,0,0.1005
36.997416,127.118595,36.99966499,127.1265283,0.61,3.0,자전거보행자겸용도로,Y,1,0.1908
36.992587,127.126065,36.99791733,127.125083,0.45,2.0,자전거보행자겸용도로,Y,1,0.1148
36.99736231,127.130505,36.994637,127.133973,0.18,2.0,자전거보행자겸용도로,Y,1,0.1136
36.99879424,127.1285412,36.998186,127.1338001,0.58,1.5,자전거보행자겸용도로,Y,0,0.0777
36.998186,127.1338001,36.99730153,127.133663,0.14,1.4,자전거보행자겸용도로,Y,0,0.0683
36.99730153,127.133663,36.998546,127.1323788,0.37,1.4,자전거보행자겸용도로,Y,0,0.0693
36.999232,127.132663,37.00030052,127.134078,0.26,1.4,자전거보행자겸용도로,Y,0,0.0688
36.99960583,127.1315582,37.001647,127.133905,0.4,1.5,자전거보행자겸용도로,Y,0,0.0769
37.000425,127.133177,37.001113,127.132394,0.14,1.5,자전거보행자겸용도로,Y,0,0.0758
37.001471,127.1271087,37.00348891,127.1328819,0.68,1.4,자전거보행자겸용도로,Y,0,0.0706
37.000776,127.1505007,36.998179,127.151527,0.35,1.5,자전거보행자겸용도로,Y,0,0.0767
36.997997,127.135081,37.000776,127.1505007,1.58,1.2,자전거보행자겸용도로,Y,0,0.0594
36.99320999,127.1375446,36.997997,127.135081,0.59,1.7,자전거보행자겸용도로,Y,0,0.0928
37.00080497,127.1433487,37.00219034,127.141696,0.16,2.0,자전거보행자겸용도로,Y,1,0.1135
36.991414,127.123304,36.991302,127.121575,0.17,2.0,자전거보행자겸용도로,Y,1,0.1136
36.99320999,127.1375446,36.991414,127.123304,1.23,2.0,자전거보행자겸용도로,Y,1,0.1181
37.00348891,127.1328819,36.99856225,127.134559,0.62,1.4,자전거보행자겸용도로,Y,0,0.0704
,,,,1.5,1.4,자전거보행자겸용도로,Y,0,0.0741
37.025727,127.073245,37.026555,127.071943,0.18,1.7,자전거보행자겸용도로,Y,0,0.0911
36.95210198,126.853991,36.951903,126.849962,0.23,1.8,자전거보행자겸용도로,Y,0,0.0988
36.949358,126.8541962,36.95535775,126.8505446,0.79,2.1,자전거보행자겸용도로,Y,1,0.1238
36.951903,126.849962,36.95210198,126.853991,0.23,1.9,자전거보행자겸용도로,Y,0,0.1063
36.949358,126.8541962,36.950588,126.854698,0.29,1.9,자전거보행자겸용도로,Y,0,0.1066
36.956398,126.849816,36.950588,126.854698,0.87,2.0,자전거보행자겸용도로,Y,1,0.1166
36.95535775,126.8505446,36.949358,126.8541962,0.83,2.1,자전거보행자겸용도로,Y,1,0.124
36.950588,126.854698,36.949358,126.8541962,0.29,2.1,자전거보행자겸용도로,Y,1,0.1216
36.977377,126.8405628,36.966434,126.849497,1.46,2.1,자전거보행자겸용도로,Y,1,0.1267
36.962041,126.854684,36.966572,126.850753,0.7,1.5,자전거보행자겸용도로,Y,0,0.0782
36.97467,126.836581,36.977119,126.841856,0.57,2.1,자전거보행자겸용도로,Y,1,0.1228
36.966572,126.850753,36.977119,126.841856,1.44,2.1,자전거보행자겸용도로,Y,1,0.1266
36.960976,126.854486,36.95658937,126.847789,0.8,2.2,자전거보행자겸용도로,Y,1,0.1314
36.950588,126.854698,36.956398,126.849816,0.94,2.1,자전거보행자겸용도로,Y,1,0.1244
36.957719,126.845732,36.960976,126.854486,0.8,2.1,자전거보행자겸용도로,Y,1,0.1238
37.065876,127.0924097,37.09214533,127.0897542,3.24,3.0,자전거보행자겸용도로,Y,1,0.2021
36.988615,127.090186,36.988244,127.090089,0.28,1.5,자전거보행자겸용도로,Y,0,0.0764
36.988915,127.089445,36.988244,127.090089,0.11,1.7,자전거보행자겸용도로,Y,0,0.0908
36.940316,127.047927,36.94186371,127.0388666,1.02,1.7,자전거보행자겸용도로,Y,0,0.0947
36.98022125,126.935866,36.983866,126.9275171,0.74,1.6,자전거전용도로,Y,0,0.0859
37.017323,127.097115,37.0184063,127.1004312,0.34,1.5,자전거보행자겸용도로,Y,0,0.0767
37.016112,127.106413,37.0184063,127.1004312,0.48,1.5,자전거보행자겸용도로,Y,0,0.0773
37.0184063,127.1004312,37.017323,127.097115,0.33,1.5,자전거보행자겸용도로,Y,0,0.0766
37.016511,127.100563,37.015419,127.099127,0.17,1.5,자전거보행자겸용도로,Y,0,0.076
,,,,3.3,1.6,자전거보행자겸용도로,Y,0,0.0969
,,,,0.3,1.5,자전거보행자겸용도로,Y,0,0.0765
36.999035,127.1156937,37.00353,127.107075,1.24,1.5,자전거보행자겸용도로,Y,0,0.0806
36.99860431,127.1111955,37.00353,127.107075,0.4,1.2,자전거보행자겸용도로,Y,0,0.0544
37.00341476,127.0998653,37.001772,127.104534,0.38,1.7,자전거보행자겸용도로,Y,0,0.0919
37.008399,127.0991486,37.003724,127.105242,0.75,2.4,자전거보행자겸용도로,Y,1,0.1462
37.00791105,127.114733,37.003724,127.105242,1.01,2.3,자전거보행자겸용도로,Y,1,0.1398
36.99860431,127.1111955,37.007616,127.107511,1.15,1.7,자전거보행자겸용도로,Y,0,0.0952
37.018473,127.087145,37.00322422,127.100765,0.46,2.2,자전거보행자겸용도로,Y,1,0.1299
36.99280999,127.101898,36.99723707,127.1029874,0.44,2.5,자전거보행자겸용도로,Y,1,0.1524
36.99860431,127.1111955,36.99723707,127.1029874,0.4,2.5,자전거보행자겸용도로,Y,1,0.1522
37.09967466,127.0403012,37.097524,127.08774,5.44,3.0,자전거보행자겸용도로,Y,1,0.2115
36.94186371,127.0388666,36.945174,127.0216698,2.35,1.7,자전거보행자겸용도로,Y,0,0.1004
36.945045,127.0209152,36.948989,127.0098492,0.53,2.4,자전거보행자겸용도로,Y,1,0.1452
36.958089,126.99133,36.947061,127.011954,2.84,2.0,자전거보행자겸용도로,Y,1,0.1251
36.99870577,127.0800281,37.003522,127.0882367,0.9,1.6,자전거보행자겸용도로,Y,0,0.0866
37.00475,127.084927,37.003522,127.0882367,0.55,1.2,자전거보행자겸용도로,Y,0,0.055
36.99860431,127.1111955,37.003522,127.0882367,2.15,1.7,자전거보행자겸용도로,Y,0,0.0995
36.988659,126.8628942,36.98229818,126.852234,0.81,2.1,자전거보행자겸용도로,Y,1,0.1239
36.98659558,127.112946,36.990336,127.113284,0.62,1.9,자전거보행자겸용도로,Y,0,0.108
36.989831,127.110414,36.990336,127.113284,0.05,1.6,자전거보행자겸용도로,Y,0,0.083
36.991138,127.114084,36.990336,127.113284,0.33,2.3,자전거보행자겸용도로,Y,1,0.1369
37.025048,127.040931,37.015233,127.036346,2.017,1.5,자전거보행자겸용도로,Y,0,0.0839
36.99129571,127.0867201,36.992815,127.0881118,0.18,3.8,자전거보행자겸용도로,Y,1,0.2491
37.026768,127.071457,37.028029,127.0709749,0.23,1.4,자전거보행자겸용도로,Y,0,0.0687
37.03473821,127.0700968,37.029266,127.070606,0.69,1.3,자전거보행자겸용도로,Y,0,0.0631
37.029307,127.071201,37.03496615,127.0704835,0.69,1.4,자전거보행자겸용도로,Y,0,0.0707
37.05867,126.974227,37.056192,126.969043,0.821,1.5,자전거보행자겸용도로,Y,0,0.0788
37.063341,126.965225,37.054539,126.969594,1.853,1.5,자전거보행자겸용도로,Y,0,0.0832
37.050658,126.976167,37.0542962,126.976332,0.54,2.0,자전거보행자겸용도로,Y,1,0.1152
37.023172,127.1435864,37.02227922,127.1503554,0.72,3.0,자전거보행자겸용도로,Y,1,0.1912
37.019046,127.1152866,37.024164,127.1408702,2.97,3.0,자전거보행자겸용도로,Y,1,0.2009
36.982251,127.029572,37.007733,126.81928,1.59,1.5,자전거보행자겸용도로,Y,0,0.0821
36.990018,126.832157,36.99270345,126.83861,0.68,2.4,자전거보행자겸용도로,Y,1,0.1459
36.97601499,127.076229,36.99723,126.837058,3.66,4.0,자전거보행자겸용도로,Y,1,0.2791
36.977119,126.841856,36.990182,126.832346,1.64,2.1,자전거보행자겸용도로,Y,1,0.1274
36.992964,126.844054,36.992023,126.8445531,0.18,1.5,자전거보행자겸용도로,Y,0,0.076
36.990893,126.843344,36.992023,126.8445531,0.15,2.0,자전거보행자겸용도로,Y,1,0.1135
36.977377,126.8405628,36.976658,126.83618,0.55,2.0,자전거보행자겸용도로,Y,1,0.1152
36.989898,126.8319026,36.977377,126.8405628,1.64,2.4,자전거보행자겸용도로,Y,1,0.15
36.98229818,126.852234,36.977377,126.8405628,1.61,1.9,자전거보행자겸용도로,Y,0,0.1123
37.105245,127.04512,37.104267,127.0422462,0.3,2.4,자전거보행자겸용도로,Y,1,0.1443
37.068082,127.0641509,37.075496,127.065129,1.29,4.6,자전거보행자겸용도로,Y,1,0.3141
36.99856225,127.134559,36.998702,127.127905,0.59,1.3,자전거보행자겸용도로,Y,0,0.0627
37.00321,127.145629,37.00321,127.145629,0.62,2.7,자전거보행자겸용도로,Y,1,0.1682
37.00227429,127.142449,37.00227429,127.142449,0.22,2.7,자전거보행자겸용도로,Y,1,0.1665
37.0032454,127.1416817,37.00227429,127.142449,0.13,3.1,자전거보행자겸용도로,Y,1,0.1962
37.00227429,127.142449,37.001356,127.1472902,0.22,3.0,자전거보행자겸용도로,Y,1,0.1891
37.000982,127.1454312,37.0019552,127.142758,0.17,2.0,자전거보행자겸용도로,Y,1,0.1136
36.99806171,127.1285175,36.99806171,127.1285175,1.18,1.5,자전거보행자겸용도로,Y,0,0.0803
36.993288,127.129382,36.99166087,127.1239058,0.67,2.0,자전거보행자겸용도로,Y,1,0.1157
36.995174,127.127361,36.994223,127.1243448,0.19,2.0,자전거보행자겸용도로,Y,1,0.1137
37.047966,127.049131,37.047966,127.049131,0.01,3.0,자전거전용도로,Y,1,0.1882
37.043667,127.044553,37.043667,127.044553,0.27,3.0,자전거전용도로,Y,1,0.1893
37.048354,127.045832,37.048354,127.045832,0.18,3.0,자전거전용도로,Y,1,0.1889
37.049395,127.044223,37.049395,127.044223,0.27,3.0,자전거전용도로,Y,1,0.1893
37.051226,127.045448,37.051226,127.045448,0.35,3.0,자전거전용도로,Y,1,0.1896
37.052487,127.045443,37.052487,127.045443,0.34,3.0,자전거전용도로,Y,1,0.1896
37.054064,127.045446,37.054064,127.045446,0.42,3.0,자전거전용도로,Y,1,0.1899
37.052478,127.042138,37.052478,127.042138,0.31,3.0,자전거전용도로,Y,1,0.1895
37.054056,127.043344,37.054056,127.043344,0.18,3.0,자전거전용도로,Y,1,0.1889
37.05603,127.043386,37.05603,127.043386,0.16,3.0,자전거전용도로,Y,1,0.1888
37.055323,127.046262,37.055323,127.046262,0.01,3.0,자전거전용도로,Y,1,0.1882
37.044473,127.099346,37.037323,127.097531,0.87,1.9,자전거보행자겸용도로,Y,0,0.1091
36.96337072,127.0693972,36.959248,127.073994,0.82,1.6,자전거보행자겸용도로,Y,0,0.0863
37.1212808,127.071689,37.11833168,127.0833639,0.86,1.5,자전거보행자겸용도로,Y,0,0.0789
37.11945,127.082177,37.12580103,127.083755,0.87,2.0,자전거보행자겸용도로,Y,1,0.1166
37.125809,127.079411,37.12555527,127.082509,0.28,2.0,자전거보행자겸용도로,Y,1,0.1141
37.057487,127.072613,37.053354,127.0744145,0.56,2.0,자전거보행자겸용도로,Y,1,0.1153
37.02322557,126.9063557,37.025439,126.900925,0.6,3.0,자전거보행자겸용도로,Y,1,0.1907
37.034175,126.907273,37.033553,126.9081998,0.07,3.0,자전거보행자겸용도로,Y,1,0.1884
36.986272,127.0343813,36.984838,127.013241,2.7,4.0,자전거보행자겸용도로,Y,1,0.275
37.111173,127.062992,37.10952933,127.0634969,0.1,3.7,자전거보행자겸용도로,Y,1,0.2412
37.11761104,127.0642353,37.10952933,127.0634969,0.78,2.1,자전거보행자겸용도로,Y,1,0.1237
37.11761104,127.0642353,37.116971,127.071574,0.74,1.3,자전거보행자겸용도로,Y,0,0.0634
37.115424,127.077781,37.11724507,127.0787994,0.4,2.3,자전거보행자겸용도로,Y,1,0.1372
37.01089819,127.072779,37.019204,127.072223,0.92,1.4,자전거보행자겸용도로,Y,0,0.0717
37.02032453,127.0721182,37.022959,127.075291,0.56,1.8,자전거보행자겸용도로,Y,0,0.1002
37.02376532,127.076078,37.025343,127.075925,0.2,1.6,자전거보행자겸용도로,Y,0,0.0836
37.025652,127.075123,37.025727,127.073245,0.19,1.8,자전거보행자겸용도로,Y,0,0.0986
37.027205,127.07089,37.0225533,127.071295,0.49,3.0,자전거보행자겸용도로,Y,1,0.1902
37.07899561,127.065693,37.078628,127.0633844,0.14,1.7,자전거보행자겸용도로,Y,0,0.0909
37.07640159,127.0606324,37.078628,127.0633844,0.35,1.2,자전거보행자겸용도로,Y,0,0.0541
37.075496,127.065129,37.078628,127.0633844,1.04,1.5,자전거보행자겸용도로,Y,0,0.0797
37.078628,127.0633844,37.07722201,127.060654,0.3,1.2,자전거보행자겸용도로,Y,0,0.0539
37.078628,127.0633844,37.07899561,127.065693,0.14,1.6,자전거보행자겸용도로,Y,0,0.0834
37.079042,127.057718,37.075235,127.058373,0.46,3.4,자전거보행자겸용도로,Y,1,0.2202
37.072346,127.059859,37.075104,127.058858,0.35,2.2,자전거보행자겸용도로,Y,1,0.1294
37.079639,127.0611497,37.079347,127.0589571,0.21,2.1,자전거보행자겸용도로,Y,1,0.1213
,,,,0.12,1.2,자전거보행자겸용도로,,0,0.0532
,,,,0.3,1.2,자전거보행자겸용도로,,0,0.0539
,,,,0.32,1.2,자전거보행자겸용도로,,0,0.054
,,,,0.32,1.2,자전거보행자겸용도로,,0,0.054
,,,,13.2,2.0,자전거보행자겸용도로,,1,0.1696
,,,,3.76,2.5,자전거보행자겸용도로,,1,0.1667
,,,,1.7,2.5,자전거보행자겸용도로,,1,0.1578
,,,,0.88,2.5,자전거보행자겸용도로,,1,0.1543
,,,,1.1,2.5,자전거보행자겸용도로,,1,0.1552
,,,,1.35,2.5,자전거보행자겸용도로,,1,0.1563
,,,,1.2,1.5,자전거보행자겸용도로,,0,0.0804
,,,,7.5,2.0,자전거보행자겸용도로,,1,0.1451
36.992204,127.082358,36.994377,127.080254,0.29,1.9,자전거보행자겸용도로,Y,0,0.1066
37.040333,126.9353689,37.039498,126.949572,1.26,1.5,자전거보행자겸용도로,Y,0,0.0806
37.01089819,127.072779,37.005875,127.082475,1.09,2.1,자전거보행자겸용도로,Y,1,0.1251
37.026487,127.099367,37.028627,127.1000127,0.25,1.3,자전거보행자겸용도로,Y,0,0.0612
37.02448449,127.1080336,37.02448449,127.1080336,0.23,4.0,자전거보행자겸용도로,Y,1,0.2644
37.02472451,127.1042937,37.02472451,127.1042937,0.25,4.0,자전거보행자겸용도로,Y,1,0.2645
37.024463,127.0997982,37.024463,127.0997982,1.1,4.0,자전거보행자겸용도로,Y,1,0.2681
37.025707,127.1047778,37.025707,127.1047778,0.78,4.0,자전거보행자겸용도로,Y,1,0.2668
37.02542199,127.1091563,37.02542199,127.1091563,0.37,4.0,자전거보행자겸용도로,Y,1,0.265
37.026551,127.107863,37.026551,127.107863,0.18,4.0,자전거보행자겸용도로,Y,1,0.2642
37.026803,127.104286,37.026803,127.104286,0.24,4.0,자전거보행자겸용도로,Y,1,0.2644
37.026833,127.1009828,37.026833,127.1009828,0.22,4.0,자전거보행자겸용도로,Y,1,0.2643
37.0263253,127.1112235,37.0263253,127.1112235,1.23,4.0,자전거보행자겸용도로,Y,1,0.2687
37.016021,127.102468,37.01977866,127.1062757,0.33,1.5,자전거보행자겸용도로,Y,0,0.0766
37.026325,127.099335,37.026006,127.100081,0.11,1.5,자전거보행자겸용도로,Y,0,0.0757
37.014946,127.10329,37.017658,127.106865,0.55,1.5,자전거보행자겸용도로,Y,0,0.0776
37.036809,127.0976675,37.027178,127.1003407,1.25,2.0,자전거보행자겸용도로,Y,1,0.1182
37.026006,127.100081,37.026325,127.099335,0.11,1.5,자전거보행자겸용도로,Y,0,0.0757
37.024076,127.093933,37.026487,127.099367,0.45,1.3,자전거보행자겸용도로,Y,0,0.0621
37.024453,127.097379,37.024239,127.0951646,0.44,1.3,자전거보행자겸용도로,Y,0,0.0621
37.033924,127.09847,37.03214908,127.0882762,0.9,1.8,자전거보행자겸용도로,Y,0,0.1017
37.032701,127.0900574,37.034065,127.093332,0.79,1.7,자전거보행자겸용도로,Y,0,0.0937
37.028951,127.095078,37.033851,127.090131,0.19,1.5,자전거보행자겸용도로,Y,0,0.076
37.03214908,127.0882762,37.033372,127.0983158,0.94,1.5,자전거보행자겸용도로,Y,0,0.0793
37.025343,127.075925,37.025473,127.079868,0.49,1.9,자전거보행자겸용도로,Y,0,0.1074
,,,,0.5,2.0,자전거보행자겸용도로,,1,0.115
,,,,0.23,2.0,자전거보행자겸용도로,,1,0.1138
,,,,0.22,2.0,자전거보행자겸용도로,,1,0.1138
,,,,0.22,2.0,자전거보행자겸용도로,,1,0.1138
,,,,0.17,2.0,자전거보행자겸용도로,,1,0.1136
,,,,0.31,2.0,자전거보행자겸용도로,,1,0.1142
,,,,2.01,2.0,자전거보행자겸용도로,,1,0.1215
,,,,1.57,2.0,자전거보행자겸용도로,,1,0.1196
,,,,1.86,2.0,자전거보행자겸용도로,,1,0.1209
,,,,0.32,1.5,자전거보행자겸용도로,,0,0.0766
