route_name,sido,sigungu,start_addr_jibun,start_addr_road,start_lat,start_lon,end_lat,end_lon,length_km,road_id,width_m,is_wide_road,safety_index
정조로,경기도,수원시,,경기도 수원시 팔달구 매교동 173-7,37.26526673,127.0158443,37.26275719,127.0145172,0.3,정조로_수원시,,0,
정조로,경기도,수원시,,경기도 수원시 팔달구 매교동 173-6,,,,,0.33,정조로_수원시,,0,
정조로,경기도,수원시,,경기도 수원시 팔달구 매교동 158-6,37.26767771,127.0160956,37.25442954,127.0109544,1.37,정조로_수원시,,0,
정조로,경기도,수원시,,경기도 수원시 권선구 세류동 544-35,37.25370754,127.0109335,37.24063003,127.0158285,1.48,정조로_수원시,,0,
정조로,경기도,수원시,,경기도 수원시 권선구 세류동 1178-24,37.24145961,127.015975,37.25338816,127.0114712,1.53,정조로_수원시,,0,
정자천로106번길,경기도,수원시,,경기도 수원시 장안구 정자동 882-5,37.29224942,126.9917689,37.29307795,126.9937481,0.36,정자천로106번길_수원시,,0,
정자천로106번길,경기도,수원시,,경기도 수원시 장안구 정자동 881-4,37.29108457,126.9887069,37.29092818,126.9900448,0.25,정자천로106번길_수원시,,0,
청명북로,경기도,수원시,,경기도 수원시 영통구 영통동 1026-2,37.25374207,127.080862,37.26185806,127.0781262,1.03,청명북로_수원시,,0,
청명북로,경기도,수원시,,경기도 수원시 영통구 영통동 956-1,37.26089042,127.0773249,37.25313813,127.0797455,0.99,청명북로_수원시,,0,
청명로,경기도,수원시,,경기도 수원시 영통구 영통동 1045-7,37.25313813,127.0797455,37.25796366,127.0718865,0.85,청명로_수원시,,0,
청명로,경기도,수원시,,경기도 수원시 영통구 영통동 1032-1,37.25250212,127.080222,37.24983775,127.0800731,0.336,청명로_수원시,,0,
청명로,경기도,수원시,,경기도 수원시 영통구 영통동 1026-1,37.25015925,127.0813826,37.25015925,127.0813826,0.345,청명로_수원시,,0,
청명로,경기도,수원시,,경기도 수원시 영통구 영통동 957-4,37.25796366,127.0718865,37.25593617,127.0747342,0.37,청명로_수원시,,0,
청명남로,경기도,수원시,,경기도 수원시 영통구 영통동 997,37.25428172,127.0762129,37.25249307,127.0752088,0.09,청명남로_수원시,,0,
청명남로,경기도,수원시,,경기도 수원시 영통구 영통동 997,37.25428172,127.0762129,37.25428172,127.0762129,0.18,청명남로_수원시,,0,
청명남로,경기도,수원시,,경기도 수원시 영통구 영통동 999-2,37.25072437,127.0729749,37.25158895,127.0733642,0.16,청명남로_수원시,,0,
청명남로,경기도,수원시,,경기도 수원시 영통구 영통동 1009-6,37.25163151,127.0750439,37.25293487,127.0763041,0.22,청명남로_수원시,,0,
천천로22번길,경기도,수원시,,경기도 수원시 장안구 정자동 923-1,37.2934661,126.9869171,37.29483515,126.9901127,0.27,천천로22번길_수원시,,0,
천천로22번길,경기도,수원시,,경기도 수원시 장안구 정자동 870-3,37.29567288,126.9891755,37.2953338,126.9848683,0.26,천천로22번길_수원시,,0,
천천로21번길,경기도,수원시,,경기도 수원시 장안구 정자동 921,37.29385892,126.9844114,37.2934661,126.9869171,0.18,천천로21번길_수원시,,0,
천천로21번길,경기도,수원시,,경기도 수원시 장안구 정자동 918-2,37.2953338,126.9848683,37.29385892,126.9844114,0.15,천천로21번길_수원시,,0,
천천로,경기도,수원시,,경기도 수원시 장안구 정자동 924,37.2934661,126.9869171,37.30945874,126.9815723,1.94,천천로_수원시,,0,
천천로,경기도,수원시,,경기도 수원시 장안구 이목동 403-1,37.31141215,126.9783919,37.31141215,126.9783919,2.3,천천로_수원시,,0,
창룡대로,경기도,수원시,,경기도 수원시 영통구 이의동 1088-13,37.29554841,127.0360511,37.29501522,127.0334261,0.17,창룡대로_수원시,,0,
창룡대로,경기도,수원시,,경기도 수원시 장안구 연무동 260-33,37.29156237,127.026636,37.28947705,127.024516,0.24,창룡대로_수원시,,0,
창룡대로,경기도,수원시,,경기도 수원시 팔달구 우만동 582-1,37.29147193,127.029035,37.29208946,127.0327894,0.33,창룡대로_수원시,,0,
창룡대로,경기도,수원시,,경기도 수원시 영통구 이의동 422-10,37.29480057,127.0496646,37.29911741,127.0598061,1.13,창룡대로_수원시,,0,
창룡대로,경기도,수원시,,경기도 수원시 영통구 이의동 1374,37.29911741,127.0598061,,,1.13,창룡대로_수원시,,0,
중부대로448번길,경기도,수원시,,경기도 수원시 영통구 원천동 471,37.26650542,127.0594288,37.26669445,127.0599818,0.09,중부대로448번길_수원시,,0,
중부대로448번길,경기도,수원시,,경기도 수원시 영통구 원천동 548-3,37.26713882,127.058579,37.26662274,127.0585064,0.53,중부대로448번길_수원시,,0,
중부대로345번길,경기도,수원시,,경기도 수원시 영통구 원천동 60,,,37.27411561,127.054178,0.12,중부대로345번길_수원시,,0,
중부대로,경기도,수원시,,경기도 수원시 팔달구 중동 35-1,37.27485879,127.0170015,37.27503377,127.0193314,0.25,중부대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 파장동 557-16,37.31026364,126.9915276,37.30602664,127.0015625,1.03,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 이목동 657,37.31780528,126.9879839,37.31030984,126.9911505,0.78,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 파장동 632,37.31137271,126.9912942,37.31753818,126.9886824,0.775,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 파장동 72-9,37.31982764,126.9882152,37.32678659,126.9858125,0.87,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 이목동 산72,37.32818352,126.9845264,37.31942652,126.9870873,1.09,경수대로_수원시,,0,
서부로,경기도,수원시,,경기도 수원시 장안구 율전동 114-26,,,37.30313701,126.9728196,0.29,서부로_수원시,,0,
고향의봄길,경기도,수원시,,경기도 수원시 권선구 고색동 165-2,37.25424547,126.9913015,37.25959397,126.9902657,0.651,고향의봄길_수원시,,0,
고향의봄길,경기도,수원시,,경기도 수원시 권선구 고색동 165-4,37.25384912,126.9903512,,,0.651,고향의봄길_수원시,,0,
금곡로73번길,경기도,수원시,,경기도 수원시 권선구 금곡동 512-6,37.27409376,126.9336966,37.27565936,126.9349359,0.53,금곡로73번길_수원시,,0,
율전로,경기도,수원시,,경기도 수원시 권선구 입북동 산 29,37.2955904,126.9663207,37.29532256,126.9619409,0.42,율전로_수원시,,0,
금곡로,경기도,수원시,,경기도 수원시 권선구 구운동 218-8,37.28045496,126.9687296,37.27551262,126.9569705,1.2,금곡로_수원시,,0,
금곡로,경기도,수원시,,경기도 수원시 권선구 금곡동 231-117,37.27519001,126.956935,37.28001363,126.9681801,1.2,금곡로_수원시,,0,
권선로882번길,경기도,수원시,,경기도 수원시 영통구 신동 507-48,,,,,0.21,권선로882번길_수원시,,0,
정조로,경기도,수원시,,경기도 수원시 권선구 권선동 874-5,37.24032473,127.0167027,37.23686363,127.0185535,0.64,정조로_수원시,,0,
정조로,경기도,수원시,,경기도 수원시 권선구 권선동 872-3,37.24063003,127.0158285,,,0.71,정조로_수원시,,0,
창룡대로,경기도,수원시,,경기도 수원시 팔달구 우만동 598-16,37.28989955,127.0255985,37.29123382,127.0267641,0.16,창룡대로_수원시,,0,
창룡대로,경기도,수원시,,경기도 수원시 장안구 연무동 260-41,37.29193773,127.0281308,37.29156237,127.026636,0.15,창룡대로_수원시,,0,
수일로219번길,경기도,수원시,,경기도 수원시 장안구 조원동 53-2,37.30656426,127.0141554,37.30836318,127.0144376,0.16,수일로219번길_수원시,,0,
수일로219번길,경기도,수원시,,경기도 수원시 장안구 조원동 59-6,37.30836318,127.0144376,37.30677156,127.0119328,0.16,수일로219번길_수원시,,0,
광교산로,경기도,수원시,,경기도 수원시 장안구 상광교동 413-2,37.33434418,127.0172856,37.30150454,127.0312636,4.4,광교산로_수원시,,0,
서수원로,경기도,수원시,,경기도 수원시 권선구 오목천동 274-1,37.24758639,126.9678178,37.27658239,126.9562662,3.42,서수원로_수원시,,0,
서수원로,경기도,수원시,,경기도 수원시 권선구 오목천동 275-5,37.24742684,126.9669132,37.27631795,126.9556215,3.46,서수원로_수원시,,0,
왕소나무길,경기도,수원시,,경기도 수원시 권선구 입북동 157-21,37.29877779,126.957726,37.30202991,126.956465,0.39,왕소나무길_수원시,,0,
왕소나무길,경기도,수원시,,경기도 수원시 권선구 입북동 122-3,37.30178259,126.9563852,37.29863914,126.9575875,0.39,왕소나무길_수원시,,0,
효원로,경기도,수원시,,경기도 수원시 팔달구 인계동 1127-1,37.25983674,127.0346255,,,0.141,효원로_수원시,,0,
경수대로370번길,경기도,수원시,,경기도 수원시 권선구 권선동 1031-7,37.25869126,127.0253351,37.25792748,127.0260028,0.08,경수대로370번길_수원시,,0,
경수대로352번길,경기도,수원시,,경기도 수원시 권선구 권선동 1035,37.25792748,127.0260028,37.25775845,127.0252827,0.06,경수대로352번길_수원시,,0,
경수대로302번길,경기도,수원시,,경기도 수원시 권선구 권선동 1185,37.25427246,127.0216458,37.25138774,127.0245752,0.532,경수대로302번길_수원시,,0,
경수대로302번길,경기도,수원시,,경기도 수원시 권선구 권선동 1186,37.25138774,127.0245752,37.25427246,127.0216458,0.4,경수대로302번길_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 권선구 권선동 1009-3,37.26077127,127.0246894,37.2629344,127.0255639,0.29,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 팔달구 인계동 1015-3,37.26364076,127.0258085,37.26415981,127.0260259,0.09,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 권선구 대황교동 2-8,37.23384639,127.0210961,,,1.76,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 권선구 세류동 1130-1,37.24884036,127.0171235,37.24134034,127.0161505,1.0,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 권선구 권선동 1189,37.25018811,127.0207006,37.25312179,127.021354,0.16,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 영화동 67-1,37.29506092,127.0167916,37.29323416,127.0191316,0.359,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 조원동 779,37.29711597,127.0135657,37.29510284,127.0158735,0.32,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 권선구 권선동 1185,37.25427246,127.0216458,37.25759425,127.0230609,0.5,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 권선구 권선동 1008-1,37.26015015,127.0244275,37.26035891,127.0244863,0.05,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 권선구 권선동 941-5,37.26324679,127.0247039,37.25069971,127.0185931,0.18,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 팔달구 인계동 978,37.26825866,127.0267519,37.26605014,127.0258599,0.28,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 팔달구 우만동 508-8,37.28431196,127.0286801,,,0.28,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 팔달구 지동 산2,37.28891785,127.025391,37.28666425,127.0264587,0.22,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 연무동 161-13,37.29013884,127.0242428,37.29048411,127.0231635,0.14,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 영화동 87,37.29476661,127.0163538,37.29074612,127.0212787,0.66,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 조원동 775,37.29798904,127.0113341,37.29798904,127.0113341,0.2,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 조원동 920-7,37.29525909,127.0165217,37.29908419,127.0128223,0.5,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 송죽동 499-6,37.30174678,127.008453,37.30155647,127.0086731,0.05,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 조원동 898-1,37.3021367,127.0092288,37.30447464,127.0047389,0.52,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 송죽동 446-24,37.30565391,127.0020536,37.30488274,127.0032524,0.15,경수대로_수원시,,0,
경수대로,경기도,수원시,,경기도 수원시 장안구 송죽동 218-2,37.30610962,127.0019249,37.31054036,126.9918696,1.03,경수대로_수원시,,0,
광교호수공원로,경기도,수원시,,경기도 수원시 영통구 원천동 148-2,37.27126369,127.0585729,,,1.67,광교호수공원로_수원시,,0,
광교중앙로266번길,경기도,수원시,,경기도 수원시 영통구 하동 968-4,37.29370978,127.0686028,37.29046044,127.0707723,0.44,광교중앙로266번길_수원시,,0,
광교중앙로248번길,경기도,수원시,,경기도 수원시 영통구 하동 985-2,37.29184878,127.0692085,37.29103336,127.0666707,0.44,광교중앙로248번길_수원시,,0,
광교중앙로,경기도,수원시,,경기도 수원시 영통구 원천동 82-8,,,37.29496071,127.068188,3.11,광교중앙로_수원시,,0,
광교중앙로,경기도,수원시,,경기도 수원시 영통구 하동 147-115,37.29496071,127.068188,37.27596624,127.0509656,3.11,광교중앙로_수원시,,0,
광교산로,경기도,수원시,,경기도 수원시 장안구 영화동 107-12,37.29323416,127.0191316,37.29541111,127.021034,0.221,광교산로_수원시,,0,
광교산로,경기도,수원시,,경기도 수원시 장안구 영화동 116-12,37.29244523,127.0195727,37.29449224,127.021989,0.339,광교산로_수원시,,0,
광교산로,경기도,수원시,,경기도 수원시 장안구 하광교동 393-2,37.30150454,127.0312636,37.30043184,127.030049,0.19,광교산로_수원시,,0,
광교산로,경기도,수원시,,경기도 수원시 장안구 영화동 27-13,37.2950338,127.023205,37.29517288,127.0242996,0.15,광교산로_수원시,,0,
광교마을로,경기도,수원시,,경기도 수원시 영통구 하동 1001-1,37.29502314,127.0801755,37.29533196,127.0813418,0.21,광교마을로_수원시,,0,
광교로,경기도,수원시,,경기도 수원시 팔달구 우만동 16,37.28347335,127.0393624,37.29384136,127.0493848,1.64,광교로_수원시,,0,
광교로,경기도,수원시,,경기도 수원시 영통구 이의동 1373-12,37.30567121,127.0516686,37.28343994,127.0382206,2.77,광교로_수원시,,0,
곡선로,경기도,수원시,,경기도 수원시 영통구 망포동 80-1,,,,,0.54,곡선로_수원시,,0,
곡선로,경기도,수원시,,경기도 수원시 영통구 망포동 121-70,,,,,0.54,곡선로_수원시,,0,
